event_id,shipment_id,delay_reason,delay_days,weather_impact,port_congestion
EVT002048,SHP001382,Port Congestion,7,0.17,0.35
EVT002049,SHP001462,Weather,3,0.24,0.63
EVT002050,SHP001239,Customs,10,0.8,0.82
EVT002051,SHP000698,Customs,13,0.17,0.37
EVT002052,SHP000054,Customs,3,0.09,0.75
EVT002053,SHP001676,Weather,10,0.83,0.27
EVT002054,SHP001261,Weather,2,0.02,0.68
EVT002055,SHP002454,Mechanical,3,0.91,0.48
EVT002056,SHP002880,Customs,1,0.45,0.61
EVT002057,SHP002340,Customs,4,0.7,0.41
EVT002058,SHP000501,Customs,6,0.67,0.05
EVT002059,SHP002167,Port Congestion,5,0.78,0.35
EVT002060,SHP002531,Port Congestion,11,0.25,0.26
EVT002061,SHP001571,Port Congestion,7,0.32,0.8
EVT002062,SHP000345,Customs,9,0.69,1.0
EVT002063,SHP000116,Mechanical,4,0.39,0.03
EVT002064,SHP002841,Mechanical,1,0.07,0.36
EVT002065,SHP001237,Customs,2,0.94,0.86
EVT002066,SHP002816,Mechanical,9,0.64,0.19
EVT002067,SHP000599,Weather,8,0.24,0.29
EVT002068,SHP001166,Port Congestion,13,0.16,0.62
EVT002069,SHP001679,Customs,13,0.94,0.27
EVT002070,SHP000888,Port Congestion,14,0.42,0.96
EVT002071,SHP001178,Port Congestion,2,0.55,0.51
EVT002072,SHP002820,Port Congestion,13,0.28,0.56
EVT002073,SHP001966,Port Congestion,13,0.57,0.12
EVT002074,SHP002798,Port Congestion,3,0.1,0.39
EVT002075,SHP002088,Mechanical,13,0.44,0.11
EVT002076,SHP000086,Customs,11,0.32,0.66
EVT002077,SHP001749,Weather,1,0.62,0.63
EVT002078,SHP000172,Weather,5,0.52,0.24
EVT002079,SHP000669,Mechanical,7,0.13,0.91
EVT002080,SHP001567,Mechanical,13,0.16,0.61
EVT002081,SHP001731,Mechanical,2,0.78,0.62
EVT002082,SHP002950,Customs,3,0.54,0.27
EVT002083,SHP002693,Mechanical,2,0.74,0.48
EVT002084,SHP002595,Weather,13,0.01,0.9
EVT002085,SHP000513,Weather,1,0.47,0.55
EVT002086,SHP000267,Mechanical,13,0.87,0.94
EVT002087,SHP001963,Port Congestion,10,0.73,0.79
EVT002088,SHP000659,Weather,2,0.23,0.89
EVT002089,SHP002692,Customs,9,0.88,0.03
EVT002090,SHP000228,Customs,7,0.74,0.35
EVT002091,SHP000600,Mechanical,12,0.51,0.21
EVT002092,SHP000758,Weather,11,0.24,0.14
EVT002093,SHP000956,Mechanical,9,0.89,0.23
EVT002094,SHP002306,Weather,8,0.28,0.33
EVT002095,SHP000787,Port Congestion,1,0.72,0.68
EVT002096,SHP002596,Weather,8,0.25,0.21
EVT002097,SHP002458,Port Congestion,6,0.57,0.16
EVT002098,SHP000332,Customs,4,0.56,0.4
EVT002099,SHP001755,Mechanical,1,0.01,0.02
EVT002100,SHP000577,Customs,13,0.4,0.53
EVT002101,SHP000539,Weather,7,0.51,0.7
EVT002102,SHP001005,Customs,7,0.86,0.02
EVT002103,SHP000695,Weather,12,0.64,0.77
EVT002104,SHP002569,Customs,4,0.74,0.76
EVT002105,SHP002366,Weather,8,0.66,0.24
EVT002106,SHP001118,Customs,3,0.47,0.27
EVT002107,SHP001185,Mechanical,2,0.97,0.3
EVT002108,SHP002567,Port Congestion,3,0.58,0.65
EVT002109,SHP000762,Port Congestion,12,0.74,0.9
EVT002110,SHP000834,Mechanical,4,0.17,0.66
EVT002111,SHP001247,Customs,7,0.98,0.95
EVT002112,SHP001417,Mechanical,7,0.49,0.2
EVT002113,SHP001195,Port Congestion,2,0.24,0.91
EVT002114,SHP001035,Weather,12,0.58,0.83
EVT002115,SHP000116,Weather,11,0.03,0.7
EVT002116,SHP000423,Customs,2,0.46,0.18
EVT002117,SHP001871,Mechanical,5,0.6,0.24
EVT002118,SHP000642,Mechanical,1,0.75,0.09
EVT002119,SHP001821,Weather,8,0.13,0.45
EVT002120,SHP002233,Mechanical,12,0.98,0.0
EVT002121,SHP002438,Customs,5,0.77,0.47
EVT002122,SHP000792,Port Congestion,6,0.22,0.7
EVT002123,SHP002702,Customs,11,0.2,0.85
EVT002124,SHP001864,Weather,3,0.48,0.38
EVT002125,SHP000859,Mechanical,1,0.3,0.9
EVT002126,SHP000647,Weather,11,0.65,0.27
EVT002127,SHP000868,Port Congestion,3,0.37,0.4
EVT002128,SHP001214,Weather,10,0.68,0.11
EVT002129,SHP000119,Port Congestion,12,0.79,0.33
EVT002130,SHP002518,Customs,7,0.63,0.49
EVT002131,SHP000320,Weather,6,0.73,0.19
EVT002132,SHP000644,Mechanical,1,0.83,0.12
EVT002133,SHP002057,Port Congestion,14,0.26,0.78
EVT002134,SHP001919,Port Congestion,8,0.55,0.45
EVT002135,SHP001525,Mechanical,2,0.64,0.71
EVT002136,SHP000772,Mechanical,10,0.28,0.64
EVT002137,SHP000171,Weather,13,0.26,0.66
EVT002138,SHP001718,Port Congestion,4,0.27,0.95
EVT002139,SHP000734,Customs,1,0.77,0.45
EVT002140,SHP000965,Customs,12,0.78,0.38
EVT002141,SHP000151,Port Congestion,13,0.98,0.74
EVT002142,SHP000677,Weather,5,0.88,0.77
EVT002143,SHP000179,Mechanical,1,0.24,0.28
EVT002144,SHP001258,Weather,5,0.32,0.44
EVT002145,SHP001581,Weather,11,0.79,0.92
EVT002146,SHP002089,Customs,3,0.53,0.67
EVT002147,SHP000192,Weather,5,0.54,0.58
EVT002148,SHP002627,Mechanical,3,0.87,0.19
EVT002149,SHP000967,Customs,6,0.22,0.64
EVT002150,SHP000527,Mechanical,5,0.43,0.19
EVT002151,SHP002612,Mechanical,7,0.3,0.08
EVT002152,SHP001632,Weather,6,0.03,0.31
EVT002153,SHP001834,Weather,6,0.91,0.71
EVT002154,SHP000580,Mechanical,4,0.58,0.96
EVT002155,SHP001551,Mechanical,4,0.45,0.32
EVT002156,SHP001070,Customs,14,0.58,0.96
EVT002157,SHP001677,Weather,13,0.12,0.09
EVT002158,SHP001841,Mechanical,6,0.02,0.41
EVT002159,SHP000949,Weather,11,0.61,0.11
EVT002160,SHP001298,Port Congestion,11,0.24,0.88
EVT002161,SHP002580,Customs,14,0.88,0.51
EVT002162,SHP001038,Customs,11,0.64,0.92
EVT002163,SHP000076,Port Congestion,14,0.27,0.7
EVT002164,SHP001723,Mechanical,12,0.83,0.63
EVT002165,SHP001909,Weather,14,0.96,0.82
EVT002166,SHP002116,Weather,3,0.4,0.39
EVT002167,SHP002282,Customs,14,0.85,0.02
EVT002168,SHP001461,Customs,11,0.7,0.0
EVT002169,SHP001042,Mechanical,14,0.02,0.09
EVT002170,SHP002852,Port Congestion,9,0.11,0.11
EVT002171,SHP001083,Weather,11,0.76,0.03
EVT002172,SHP002902,Weather,3,0.54,0.04
EVT002173,SHP000869,Customs,5,0.42,0.07
EVT002174,SHP002246,Customs,4,0.14,0.47
EVT002175,SHP000151,Weather,12,0.35,0.79
EVT002176,SHP001683,Weather,11,0.81,0.86
EVT002177,SHP001219,Customs,4,0.61,0.46
EVT002178,SHP000586,Mechanical,4,0.84,0.7
EVT002179,SHP002473,Mechanical,6,0.18,0.87
EVT002180,SHP000580,Port Congestion,11,0.17,0.77
EVT002181,SHP001205,Port Congestion,8,0.7,0.86
EVT002182,SHP001966,Port Congestion,14,0.73,0.78
EVT002183,SHP002735,Port Congestion,10,0.6,0.01
EVT002184,SHP001983,Mechanical,8,0.68,0.74
EVT002185,SHP001499,Weather,6,0.46,0.47
EVT002186,SHP001729,Mechanical,9,0.2,0.34
EVT002187,SHP000757,Customs,1,0.69,0.12
EVT002188,SHP001144,Mechanical,11,0.95,0.84
EVT002189,SHP002300,Port Congestion,8,0.7,0.43
EVT002190,SHP001787,Port Congestion,1,0.06,0.79
EVT002191,SHP001932,Customs,4,0.76,0.61
EVT002192,SHP000160,Customs,2,0.03,0.87
EVT002193,SHP002265,Customs,11,0.53,0.67
EVT002194,SHP002530,Mechanical,11,0.31,0.68
EVT002195,SHP001288,Weather,6,0.26,0.64
EVT002196,SHP001702,Customs,5,0.05,0.14
EVT002197,SHP002174,Mechanical,9,0.71,0.8
EVT002198,SHP001042,Port Congestion,2,0.17,0.97
EVT002199,SHP000553,Mechanical,3,0.55,0.57
EVT002200,SHP000654,Mechanical,8,0.36,0.38
EVT002201,SHP001534,Weather,14,0.33,0.29
EVT002202,SHP001579,Port Congestion,13,0.24,0.11
EVT002203,SHP001637,Mechanical,8,0.75,0.61
EVT002204,SHP002934,Port Congestion,5,0.8,0.94
EVT002205,SHP001854,Customs,1,0.91,0.33
EVT002206,SHP002892,Port Congestion,14,0.24,0.42
EVT002207,SHP001916,Port Congestion,6,0.26,0.85
EVT002208,SHP000393,Mechanical,7,0.09,0.04
EVT002209,SHP002285,Mechanical,8,0.67,0.75
EVT002210,SHP002267,Customs,10,0.2,0.28
EVT002211,SHP002274,Customs,13,0.28,0.61
EVT002212,SHP001466,Mechanical,8,0.36,0.93
EVT002213,SHP000006,Mechanical,5,0.55,0.21
EVT002214,SHP000962,Weather,7,0.92,0.27
EVT002215,SHP002113,Weather,5,0.37,0.35
EVT002216,SHP002911,Customs,5,0.09,0.24
EVT002217,SHP001504,Customs,3,0.49,0.35
EVT002218,SHP002968,Weather,4,0.97,0.86
EVT002219,SHP000388,Port Congestion,12,0.83,0.43
EVT002220,SHP000654,Customs,4,0.77,0.93
EVT002221,SHP002290,Weather,9,0.48,0.55
EVT002222,SHP001370,Customs,7,0.01,0.65
EVT002223,SHP001708,Mechanical,13,1.0,0.34
EVT002224,SHP000343,Customs,11,0.16,0.87
EVT002225,SHP002603,Port Congestion,9,0.3,0.69
EVT002226,SHP002339,Port Congestion,6,0.48,0.51
EVT002227,SHP002317,Port Congestion,13,0.58,0.72
EVT002228,SHP002112,Mechanical,3,0.11,0.43
EVT002229,SHP000088,Port Congestion,4,0.56,0.31
EVT002230,SHP001871,Customs,12,0.71,0.63
EVT002231,SHP001660,Customs,10,0.63,0.66
EVT002232,SHP002171,Customs,3,0.67,0.0
EVT002233,SHP002499,Customs,3,0.44,0.71
EVT002234,SHP001008,Port Congestion,4,0.15,0.98
EVT002235,SHP002235,Weather,1,0.67,0.68
EVT002236,SHP001110,Mechanical,14,0.36,1.0
EVT002237,SHP000388,Customs,1,0.55,0.19
EVT002238,SHP001945,Port Congestion,13,0.51,0.88
EVT002239,SHP001079,Weather,10,0.27,0.1
EVT002240,SHP001122,Mechanical,9,0.27,0.21
EVT002241,SHP001770,Customs,7,0.16,0.77
EVT002242,SHP001855,Port Congestion,6,0.1,0.29
EVT002243,SHP001193,Mechanical,8,0.41,0.61
EVT002244,SHP002345,Weather,1,0.63,0.88
EVT002245,SHP002269,Customs,12,0.36,0.89
EVT002246,SHP001087,Mechanical,12,0.47,0.42
EVT002247,SHP000753,Mechanical,2,0.63,0.71
EVT002248,SHP002581,Weather,11,0.17,0.33
EVT002249,SHP001597,Customs,9,0.24,0.17
EVT002250,SHP002872,Mechanical,13,0.61,0.87
EVT002251,SHP002454,Weather,2,0.62,0.31
EVT002252,SHP001804,Mechanical,5,0.81,0.44
EVT002253,SHP000119,Mechanical,4,0.43,0.18
EVT002254,SHP001808,Customs,3,0.34,0.39
EVT002255,SHP002777,Customs,11,0.42,0.65
EVT002256,SHP001672,Mechanical,8,0.42,0.67
EVT002257,SHP002639,Port Congestion,2,0.56,0.3
EVT002258,SHP001235,Port Congestion,3,0.84,0.85
EVT002259,SHP001103,Mechanical,1,0.97,0.98
EVT002260,SHP001058,Mechanical,2,0.17,0.35
EVT002261,SHP002235,Customs,4,0.93,0.17
EVT002262,SHP001350,Mechanical,4,0.46,0.2
EVT002263,SHP002767,Mechanical,12,0.04,0.57
EVT002264,SHP002572,Port Congestion,7,0.53,0.26
EVT002265,SHP000968,Weather,3,0.47,0.56
EVT002266,SHP001053,Weather,4,0.76,0.98
EVT002267,SHP002351,Port Congestion,10,0.03,0.79
EVT002268,SHP000069,Mechanical,12,0.75,0.65
EVT002269,SHP001763,Port Congestion,6,0.72,0.34
EVT002270,SHP001168,Port Congestion,5,0.55,0.59
EVT002271,SHP001858,Mechanical,4,0.29,0.1
EVT002272,SHP002162,Customs,8,0.07,0.93
EVT002273,SHP002116,Mechanical,14,0.45,0.45
EVT002274,SHP000133,Port Congestion,12,0.65,0.61
EVT002275,SHP002807,Mechanical,6,0.21,0.18
EVT002276,SHP002365,Mechanical,4,0.7,0.36
EVT002277,SHP000427,Weather,12,0.78,0.35
EVT002278,SHP000460,Customs,11,0.85,0.06
EVT002279,SHP001119,Mechanical,2,0.73,0.23
EVT002280,SHP000462,Weather,3,0.9,0.12
EVT002281,SHP001008,Weather,4,0.85,0.25
EVT002282,SHP000878,Weather,7,0.92,0.48
EVT002283,SHP002692,Port Congestion,14,0.15,0.43
EVT002284,SHP002618,Port Congestion,4,0.09,0.08
EVT002285,SHP000818,Port Congestion,4,0.21,0.55
EVT002286,SHP002945,Weather,10,0.59,0.51
EVT002287,SHP002438,Port Congestion,6,0.49,0.85
EVT002288,SHP001556,Port Congestion,13,0.91,0.59
EVT002289,SHP002152,Mechanical,10,0.63,0.35
EVT002290,SHP002466,Mechanical,1,0.77,0.03
EVT002291,SHP000712,Weather,6,0.75,0.92
EVT002292,SHP001193,Port Congestion,10,0.14,0.8
EVT002293,SHP001870,Customs,8,0.19,0.14
EVT002294,SHP001556,Customs,8,0.02,0.25
EVT002295,SHP002207,Mechanical,2,0.82,0.67
EVT002296,SHP000635,Port Congestion,10,0.88,0.86
EVT002297,SHP001137,Customs,5,0.28,0.98
EVT002298,SHP002402,Customs,5,0.18,0.95
EVT002299,SHP002806,Customs,4,0.32,0.54
EVT002300,SHP002654,Mechanical,7,0.0,0.14
EVT002301,SHP002266,Mechanical,6,0.71,0.16
EVT002302,SHP001414,Customs,3,0.4,0.03
EVT002303,SHP002362,Mechanical,1,0.69,0.28
EVT002304,SHP002979,Weather,8,0.06,0.15
EVT002305,SHP002441,Port Congestion,8,0.12,0.22
EVT002306,SHP002740,Weather,7,0.36,0.97
EVT002307,SHP000235,Customs,14,0.88,0.49
EVT002308,SHP001007,Mechanical,11,0.88,0.11
EVT002309,SHP002055,Customs,1,0.31,0.89
EVT002310,SHP001501,Customs,5,0.41,0.27
EVT002311,SHP002795,Mechanical,1,0.8,0.7
EVT002312,SHP000670,Mechanical,6,0.87,0.36
EVT002313,SHP001878,Customs,9,0.19,1.0
EVT002314,SHP000324,Customs,5,0.43,0.07
EVT002315,SHP002617,Weather,3,0.13,0.82
EVT002316,SHP001085,Customs,6,0.88,0.73
EVT002317,SHP002494,Customs,9,0.1,0.09
EVT002318,SHP001643,Weather,5,0.8,0.3
EVT002319,SHP002168,Port Congestion,10,0.86,0.22
EVT002320,SHP000139,Customs,4,0.83,0.87
EVT002321,SHP000950,Mechanical,12,0.64,0.18
EVT002322,SHP002756,Port Congestion,4,0.67,0.87
EVT002323,SHP001374,Customs,14,0.43,0.91
EVT002324,SHP000457,Weather,7,0.77,0.23
EVT002325,SHP000825,Port Congestion,11,0.25,0.41
EVT002326,SHP001217,Port Congestion,10,0.3,0.52
EVT002327,SHP000006,Customs,9,0.34,0.89
EVT002328,SHP002381,Port Congestion,2,0.7,0.31
EVT002329,SHP001009,Customs,9,0.13,0.36
EVT002330,SHP001697,Customs,3,0.26,0.31
EVT002331,SHP001254,Customs,4,0.01,0.92
EVT002332,SHP001818,Customs,12,0.83,0.62
EVT002333,SHP001171,Mechanical,13,0.1,0.7
EVT002334,SHP001720,Port Congestion,4,0.74,0.61
EVT002335,SHP000301,Mechanical,7,0.86,0.15
EVT002336,SHP000864,Port Congestion,11,0.59,0.08
EVT002337,SHP002048,Mechanical,1,0.05,0.49
EVT002338,SHP002715,Port Congestion,9,0.88,0.11
EVT002339,SHP000030,Mechanical,11,0.64,0.36
EVT002340,SHP000283,Customs,14,0.51,0.16
EVT002341,SHP001065,Weather,13,0.5,0.25
EVT002342,SHP001356,Mechanical,6,0.58,0.36
EVT002343,SHP002901,Weather,11,0.53,0.8
EVT002344,SHP002201,Customs,5,0.26,0.41
EVT002345,SHP001776,Customs,1,0.75,0.09
EVT002346,SHP000460,Mechanical,5,0.17,0.56
EVT002347,SHP001196,Mechanical,11,0.16,0.07
EVT002348,SHP001907,Port Congestion,8,0.13,0.04
EVT002349,SHP001708,Weather,6,0.98,0.84
EVT002350,SHP000559,Mechanical,10,0.27,0.05
EVT002351,SHP000953,Mechanical,6,0.93,0.75
EVT002352,SHP002570,Port Congestion,8,0.31,1.0
EVT002353,SHP001867,Weather,10,0.41,0.66
EVT002354,SHP002973,Mechanical,2,0.49,0.5
EVT002355,SHP002510,Port Congestion,2,0.54,0.22
EVT002356,SHP000436,Mechanical,2,0.14,0.3
EVT002357,SHP002552,Mechanical,12,0.78,0.64
EVT002358,SHP001281,Weather,8,0.61,0.91
EVT002359,SHP000859,Port Congestion,6,1.0,0.81
EVT002360,SHP002979,Customs,13,0.73,0.45
EVT002361,SHP000408,Mechanical,9,0.73,0.27
EVT002362,SHP001057,Mechanical,3,0.13,0.79
EVT002363,SHP002926,Weather,3,0.73,0.15
EVT002364,SHP000969,Weather,3,0.58,0.55
EVT002365,SHP000402,Customs,13,0.97,0.23
EVT002366,SHP001473,Customs,3,0.58,0.9
EVT002367,SHP002067,Weather,11,0.51,0.09
EVT002368,SHP001777,Weather,11,0.44,0.88
EVT002369,SHP001998,Mechanical,9,0.92,0.67
EVT002370,SHP002075,Weather,13,0.54,0.16
EVT002371,SHP001401,Weather,4,0.11,0.37
EVT002372,SHP001883,Customs,14,0.01,0.86
EVT002373,SHP001870,Port Congestion,9,0.82,0.15
EVT002374,SHP000050,Weather,12,0.84,0.26
EVT002375,SHP001863,Weather,12,0.67,0.52
EVT002376,SHP001253,Port Congestion,6,0.6,0.86
EVT002377,SHP000145,Port Congestion,3,0.07,0.49
EVT002378,SHP001840,Weather,5,0.26,0.04
EVT002379,SHP002332,Customs,14,0.78,0.57
EVT002380,SHP001548,Customs,7,0.62,0.39
EVT002381,SHP000552,Weather,14,0.83,0.76
EVT002382,SHP000084,Weather,11,0.79,0.17
EVT002383,SHP001554,Mechanical,5,0.72,0.54
EVT002384,SHP001781,Port Congestion,6,0.4,0.54
EVT002385,SHP000675,Port Congestion,5,0.52,0.41
EVT002386,SHP001894,Mechanical,6,0.83,0.83
EVT002387,SHP002839,Port Congestion,5,0.39,0.67
EVT002388,SHP002674,Port Congestion,4,0.41,0.73
EVT002389,SHP001464,Mechanical,6,0.75,0.73
EVT002390,SHP002536,Customs,10,0.81,0.8
EVT002391,SHP002193,Port Congestion,2,0.49,0.34
EVT002392,SHP000020,Port Congestion,9,0.65,0.96
EVT002393,SHP001077,Mechanical,10,0.97,0.6
EVT002394,SHP001923,Mechanical,13,0.78,0.2
EVT002395,SHP001518,Customs,7,0.86,0.65
EVT002396,SHP002832,Port Congestion,5,0.48,0.63
EVT002397,SHP002479,Mechanical,6,0.39,0.37
EVT002398,SHP002435,Weather,11,0.47,0.35
EVT002399,SHP001863,Customs,13,0.27,0.46
EVT002400,SHP001696,Port Congestion,5,0.37,0.07
EVT002401,SHP001768,Port Congestion,14,0.74,0.92
EVT002402,SHP002988,Mechanical,2,0.97,0.54
EVT002403,SHP000861,Weather,14,0.3,0.93
EVT002404,SHP000163,Weather,13,0.16,0.87
EVT002405,SHP000490,Mechanical,9,0.85,0.16
EVT002406,SHP000049,Mechanical,1,0.43,0.03
EVT002407,SHP000740,Mechanical,3,0.35,0.4
EVT002408,SHP002888,Mechanical,2,0.41,0.42
EVT002409,SHP002094,Port Congestion,13,0.82,0.78
EVT002410,SHP000663,Weather,8,0.62,0.38
EVT002411,SHP000572,Weather,11,0.95,0.63
EVT002412,SHP002989,Port Congestion,10,0.37,0.49
EVT002413,SHP001582,Weather,10,0.0,0.69
EVT002414,SHP001074,Weather,11,0.71,0.87
EVT002415,SHP002012,Mechanical,8,0.85,0.05
EVT002416,SHP002946,Mechanical,1,0.3,0.39
EVT002417,SHP001804,Port Congestion,6,0.23,0.63
EVT002418,SHP001207,Port Congestion,5,0.37,0.11
EVT002419,SHP000984,Customs,1,0.52,0.86
EVT002420,SHP000779,Mechanical,12,0.92,0.87
EVT002421,SHP001089,Weather,10,0.22,0.24
EVT002422,SHP001453,Customs,4,0.09,0.66
EVT002423,SHP000537,Weather,3,0.62,0.06
EVT002424,SHP001753,Port Congestion,10,0.94,0.31
EVT002425,SHP000401,Weather,7,0.53,0.25
EVT002426,SHP000712,Customs,8,0.67,0.23
EVT002427,SHP001571,Port Congestion,6,0.55,0.5
EVT002428,SHP002585,Customs,9,0.69,0.91
EVT002429,SHP001669,Port Congestion,8,0.9,0.91
EVT002430,SHP000632,Customs,7,0.41,0.24
EVT002431,SHP000747,Weather,14,0.47,0.7
EVT002432,SHP001539,Weather,11,0.77,0.01
EVT002433,SHP000046,Mechanical,2,0.19,0.89
EVT002434,SHP002469,Customs,14,0.2,0.34
EVT002435,SHP001062,Weather,1,0.27,0.92
EVT002436,SHP002930,Mechanical,14,0.31,0.94
EVT002437,SHP000289,Customs,12,0.87,0.57
EVT002438,SHP002613,Customs,4,0.57,0.43
EVT002439,SHP002208,Mechanical,10,0.38,0.46
EVT002440,SHP001649,Port Congestion,11,0.45,0.54
EVT002441,SHP002718,Weather,6,0.68,0.35
EVT002442,SHP000205,Weather,11,0.85,0.67
EVT002443,SHP001047,Customs,4,0.11,0.24
EVT002444,SHP000497,Weather,10,0.18,0.53
EVT002445,SHP000959,Customs,13,0.77,0.54
EVT002446,SHP001171,Weather,1,0.19,0.69
EVT002447,SHP002360,Mechanical,12,0.15,0.53
EVT002448,SHP000540,Weather,2,0.65,0.94
EVT002449,SHP000419,Port Congestion,3,0.11,0.71
EVT002450,SHP002809,Customs,11,0.85,0.68
EVT002451,SHP000077,Weather,2,0.77,0.39
EVT002452,SHP000238,Port Congestion,7,0.97,0.23
EVT002453,SHP000079,Mechanical,2,0.86,0.09
EVT002454,SHP002576,Port Congestion,14,0.33,0.56
EVT002455,SHP000063,Mechanical,2,0.46,0.14
EVT002456,SHP001445,Weather,6,0.99,0.57
EVT002457,SHP001311,Port Congestion,1,0.0,0.37
EVT002458,SHP002637,Weather,5,0.5,0.09
EVT002459,SHP000235,Customs,6,0.93,0.05
EVT002460,SHP001683,Mechanical,4,0.8,0.07
EVT002461,SHP001457,Mechanical,7,0.37,0.06
EVT002462,SHP001812,Mechanical,14,0.31,0.51
EVT002463,SHP000919,Customs,5,0.06,0.44
EVT002464,SHP002305,Mechanical,8,0.18,0.73
EVT002465,SHP000146,Port Congestion,3,0.11,0.15
EVT002466,SHP001958,Weather,14,0.31,0.04
EVT002467,SHP001741,Mechanical,1,0.82,0.11
EVT002468,SHP000004,Customs,13,0.87,0.86
EVT002469,SHP000856,Customs,5,0.79,0.2
EVT002470,SHP000771,Port Congestion,6,0.77,0.98
EVT002471,SHP001366,Mechanical,7,0.11,0.38
EVT002472,SHP001202,Mechanical,3,0.78,0.35
EVT002473,SHP002410,Port Congestion,14,0.2,0.07
EVT002474,SHP000140,Port Congestion,10,0.11,0.12
EVT002475,SHP002475,Port Congestion,1,0.17,0.83
EVT002476,SHP001337,Weather,1,0.31,0.79
EVT002477,SHP000948,Port Congestion,6,0.71,0.89
EVT002478,SHP001405,Port Congestion,13,0.34,0.79
EVT002479,SHP002614,Mechanical,9,0.26,0.64
EVT002480,SHP002223,Mechanical,14,0.97,0.07
EVT002481,SHP002756,Customs,4,0.81,0.16
EVT002482,SHP000143,Customs,3,0.09,0.62
EVT002483,SHP002071,Weather,2,0.86,0.15
EVT002484,SHP000748,Port Congestion,13,0.07,0.73
EVT002485,SHP002903,Weather,9,0.04,0.06
EVT002486,SHP001728,Mechanical,6,0.77,0.64
EVT002487,SHP001163,Mechanical,2,0.55,0.9
EVT002488,SHP002281,Port Congestion,13,0.2,0.63
EVT002489,SHP001794,Weather,8,0.26,0.71
EVT002490,SHP001109,Port Congestion,1,0.29,0.74
EVT002491,SHP002339,Port Congestion,9,0.69,0.54
EVT002492,SHP001971,Weather,9,0.57,0.01
EVT002493,SHP002456,Weather,9,0.87,0.36
EVT002494,SHP002092,Port Congestion,4,0.89,0.04
EVT002495,SHP001806,Weather,5,0.32,0.79
EVT002496,SHP000363,Weather,6,0.33,0.04
EVT002497,SHP001490,Weather,14,0.56,0.7
EVT002498,SHP000986,Customs,13,0.98,0.98
EVT002499,SHP002069,Mechanical,10,0.13,0.59
EVT002500,SHP002495,Weather,1,0.82,0.32
EVT002501,SHP002590,Weather,10,0.63,0.7
EVT002502,SHP002369,Port Congestion,10,0.59,0.43
EVT002503,SHP002986,Customs,13,0.69,0.69
EVT002504,SHP000192,Weather,14,0.86,0.83
EVT002505,SHP002598,Customs,7,0.4,0.52
EVT002506,SHP001059,Customs,7,0.39,0.53
EVT002507,SHP000268,Port Congestion,4,0.18,0.32
EVT002508,SHP002776,Mechanical,8,0.09,0.36
EVT002509,SHP000589,Mechanical,7,0.38,0.32
EVT002510,SHP001962,Customs,9,0.1,0.56
EVT002511,SHP002367,Customs,10,0.15,0.13
EVT002512,SHP002398,Mechanical,12,0.49,0.48
EVT002513,SHP002530,Mechanical,11,0.08,0.54
EVT002514,SHP000405,Customs,14,0.18,0.7
EVT002515,SHP000687,Weather,9,0.83,0.06
EVT002516,SHP001162,Customs,10,0.22,0.79
EVT002517,SHP001592,Weather,13,0.06,0.86
EVT002518,SHP002216,Customs,3,0.48,0.3
EVT002519,SHP002178,Port Congestion,14,0.18,0.67
EVT002520,SHP002675,Mechanical,4,0.15,0.45
EVT002521,SHP002413,Mechanical,3,0.44,0.06
EVT002522,SHP002781,Mechanical,10,0.34,0.41
EVT002523,SHP001345,Customs,8,0.66,0.31
EVT002524,SHP000623,Weather,9,0.68,0.34
EVT002525,SHP001522,Weather,10,0.94,0.15
EVT002526,SHP002162,Mechanical,6,0.67,0.63
EVT002527,SHP002556,Customs,14,0.22,0.94
EVT002528,SHP002257,Mechanical,4,0.12,0.38
EVT002529,SHP002516,Weather,8,0.31,0.62
EVT002530,SHP002626,Customs,14,0.97,0.01
EVT002531,SHP001442,Mechanical,5,0.4,0.14
EVT002532,SHP001339,Mechanical,2,0.93,0.2
EVT002533,SHP001128,Mechanical,1,0.82,0.97
EVT002534,SHP000992,Customs,11,0.54,0.49
EVT002535,SHP000064,Port Congestion,4,0.02,0.54
EVT002536,SHP001361,Port Congestion,5,0.85,0.99
EVT002537,SHP002514,Customs,13,0.31,0.58
EVT002538,SHP000694,Mechanical,10,0.95,0.62
EVT002539,SHP001106,Weather,2,0.85,0.62
EVT002540,SHP000704,Customs,4,0.25,0.78
EVT002541,SHP000626,Customs,14,0.87,0.12
EVT002542,SHP001584,Mechanical,6,0.28,0.21
EVT002543,SHP001420,Weather,7,0.57,0.67
EVT002544,SHP001944,Weather,10,0.36,0.43
EVT002545,SHP000789,Mechanical,14,0.87,0.99
EVT002546,SHP001674,Mechanical,5,0.81,0.91
EVT002547,SHP002232,Port Congestion,3,0.58,0.63
EVT002548,SHP001334,Customs,5,0.35,0.77
EVT002549,SHP001028,Weather,3,0.49,0.97
EVT002550,SHP000668,Mechanical,3,0.88,0.6
EVT002551,SHP000179,Customs,14,0.44,0.3
EVT002552,SHP001919,Weather,7,0.84,0.86
EVT002553,SHP000977,Port Congestion,13,0.69,0.35
EVT002554,SHP001315,Weather,4,0.51,0.67
EVT002555,SHP000242,Customs,6,0.87,0.47
EVT002556,SHP001202,Mechanical,1,0.91,0.73
EVT002557,SHP000055,Mechanical,1,0.65,0.65
EVT002558,SHP002148,Mechanical,1,0.98,0.83
EVT002559,SHP001408,Mechanical,6,0.16,0.98
