warehouse_id,product_id,stock_level,inbound,outbound
WH002865,PRD002865,1109,3257,4592
WH002866,PRD002866,5251,457,924
WH002867,PRD002867,286,4830,2632
WH002868,PRD002868,540,4241,2023
WH002869,PRD002869,6494,2594,3382
WH002870,PRD002870,818,3293,4887
WH002871,PRD002871,1226,247,4315
WH002872,PRD002872,3657,4537,1418
WH002873,PRD002873,4450,2953,1120
WH002874,PRD002874,1466,1606,664
WH002875,PRD002875,2899,3172,4830
WH002876,PRD002876,7159,4717,4947
WH002877,PRD002877,5234,2435,1128
WH002878,PRD002878,7386,1329,4170
WH002879,PRD002879,2527,3262,1848
WH002880,PRD002880,6761,3612,4343
WH002881,PRD002881,5822,3882,2750
WH002882,PRD002882,3612,3648,2279
WH002883,PRD002883,1310,1919,4671
WH002884,PRD002884,1160,1680,186
WH002885,PRD002885,9510,1060,2584
WH002886,PRD002886,6082,1186,2140
WH002887,PRD002887,165,4606,1404
WH002888,PRD002888,8597,2145,460
WH002889,PRD002889,98,1566,92
WH002890,PRD002890,8381,4414,2878
WH002891,PRD002891,7801,1167,150
WH002892,PRD002892,6930,3306,4423
WH002893,PRD002893,94,3182,3876
WH002894,PRD002894,4201,1009,2349
WH002895,PRD002895,1815,240,2032
WH002896,PRD002896,8345,4195,94
WH002897,PRD002897,9767,961,1672
WH002898,PRD002898,1469,3842,3984
WH002899,PRD002899,1528,1124,733
WH002900,PRD002900,9717,4879,3900
WH002901,PRD002901,2713,1349,4763
WH002902,PRD002902,554,3839,2780
WH002903,PRD002903,9139,2462,3930
WH002904,PRD002904,399,4769,1795
WH002905,PRD002905,8338,213,1840
WH002906,PRD002906,4419,1440,4488
WH002907,PRD002907,2334,1963,1710
WH002908,PRD002908,3349,4549,3013
WH002909,PRD002909,3909,1534,3221
WH002910,PRD002910,6803,2074,646
WH002911,PRD002911,7523,4714,1363
WH002912,PRD002912,6425,3894,2680
WH002913,PRD002913,23,4749,3267
WH002914,PRD002914,7658,2404,3557
WH002915,PRD002915,629,1676,1673
WH002916,PRD002916,287,2479,1467
WH002917,PRD002917,9481,4935,44
WH002918,PRD002918,3607,3774,4085
WH002919,PRD002919,984,363,3408
WH002920,PRD002920,917,3277,3620
WH002921,PRD002921,7657,345,2914
WH002922,PRD002922,6046,3888,764
WH002923,PRD002923,4081,3181,2207
WH002924,PRD002924,317,4345,1900
WH002925,PRD002925,6022,1778,4729
WH002926,PRD002926,8564,1331,1985
WH002927,PRD002927,5855,887,3716
WH002928,PRD002928,4740,3908,1912
WH002929,PRD002929,67,154,1990
WH002930,PRD002930,7967,3431,928
WH002931,PRD002931,1325,3505,2720
WH002932,PRD002932,6754,615,1028
WH002933,PRD002933,4158,648,442
WH002934,PRD002934,8088,2952,619
WH002935,PRD002935,1901,4564,1440
WH002936,PRD002936,6860,2881,1816
WH002937,PRD002937,6677,4528,1042
WH002938,PRD002938,248,414,1294
WH002939,PRD002939,2093,1423,4863
WH002940,PRD002940,2459,242,4861
WH002941,PRD002941,686,4610,1444
WH002942,PRD002942,7633,2243,3764
WH002943,PRD002943,6902,3936,2490
WH002944,PRD002944,2715,2639,161
WH002945,PRD002945,667,2443,3647
WH002946,PRD002946,1210,4839,2107
WH002947,PRD002947,2709,3905,4924
WH002948,PRD002948,5234,3675,4505
WH002949,PRD002949,9411,4853,3854
WH002950,PRD002950,4430,1097,1483
WH002951,PRD002951,5148,3661,2479
WH002952,PRD002952,26,1304,2508
WH002953,PRD002953,9348,2284,2053
WH002954,PRD002954,2979,3437,1384
WH002955,PRD002955,7254,2591,1086
WH002956,PRD002956,3482,2085,4197
WH002957,PRD002957,7598,1784,994
WH002958,PRD002958,2402,2394,3799
WH002959,PRD002959,8543,4156,650
WH002960,PRD002960,2801,4524,4264
WH002961,PRD002961,546,500,2996
WH002962,PRD002962,7897,1776,452
WH002963,PRD002963,9216,17,1214
WH002964,PRD002964,9711,3613,818
WH002965,PRD002965,82,3375,4409
WH002966,PRD002966,6591,764,752
WH002967,PRD002967,4129,3817,1987
WH002968,PRD002968,6545,2421,3576
WH002969,PRD002969,6847,509,2805
WH002970,PRD002970,2417,4213,2520
WH002971,PRD002971,233,3816,518
WH002972,PRD002972,8279,4327,1936
WH002973,PRD002973,2961,2289,3151
WH002974,PRD002974,95,1037,4861
WH002975,PRD002975,7532,4428,894
WH002976,PRD002976,5065,2167,2509
WH002977,PRD002977,4451,3931,148
WH002978,PRD002978,614,3100,1392
WH002979,PRD002979,2575,1208,4533
WH002980,PRD002980,2415,3826,1223
WH002981,PRD002981,996,1166,2828
WH002982,PRD002982,1379,3796,1885
WH002983,PRD002983,8702,2619,3647
WH002984,PRD002984,9311,4407,1457
WH002985,PRD002985,3140,2434,73
WH002986,PRD002986,7611,3830,4344
WH002987,PRD002987,3975,759,4060
WH002988,PRD002988,6552,3438,1427
WH002989,PRD002989,3021,2928,7
WH002990,PRD002990,927,711,3085
WH002991,PRD002991,1169,3614,3246
WH002992,PRD002992,997,891,1829
WH002993,PRD002993,1644,1041,4487
WH002994,PRD002994,6577,658,4024
WH002995,PRD002995,7392,1874,666
WH002996,PRD002996,9070,1877,4792
WH002997,PRD002997,5882,131,2935
WH002998,PRD002998,3224,1716,3119
WH002999,PRD002999,4159,935,2673
WH003000,PRD003000,643,3582,1589
