vessel_id,vessel_name,capacity_teu,fuel_consumption_tpd,current_route,status
VSL001759,Oceanic Titan,4369,165.65,RTE002148,Docked
VSL001760,Atlantic Carrier,9862,212.59,RTE000642,Maintenance
VSL001761,Oceanic Titan,19039,219.81,RTE002324,Active
VSL001762,MSC Aurora,11262,150.49,RTE001666,Docked
VSL001763,MSC Aurora,1478,150.4,RTE000085,Maintenance
VSL001764,Oceanic Titan,19487,62.1,RTE002730,Docked
VSL001765,MSC Aurora,14240,147.05,RTE000932,Docked
VSL001766,MSC Aurora,5126,191.88,RTE002711,Maintenance
VSL001767,MSC Aurora,19936,65.07,RTE000403,Active
VSL001768,Atlantic Carrier,10035,88.41,RTE000952,Active
VSL001769,Oceanic Titan,8808,93.49,RTE002513,Maintenance
VSL001770,Oceanic Titan,18451,134.9,RTE001825,Maintenance
VSL001771,MSC Aurora,4924,291.38,RTE002544,Maintenance
VSL001772,MSC Aurora,19294,83.73,RTE001824,Maintenance
VSL001773,Evergreen,6925,115.89,RTE001187,Maintenance
VSL001774,Oceanic Titan,1631,106.39,RTE002193,Maintenance
VSL001775,Evergreen,12932,126.9,RTE001532,Active
VSL001776,Evergreen,10397,149.52,RTE002033,Maintenance
VSL001777,Oceanic Titan,16561,65.95,RTE000041,Maintenance
VSL001778,Atlantic Carrier,2282,289.7,RTE000963,Docked
VSL001779,Maersk Horizon,13650,192.3,RTE002991,Maintenance
VSL001780,Oceanic Titan,9098,214.42,RTE002124,Maintenance
VSL001781,Oceanic Titan,14238,60.6,RTE001244,Active
VSL001782,MSC Aurora,13245,220.26,RTE000727,Active
VSL001783,MSC Aurora,3183,61.73,RTE002735,Maintenance
VSL001784,Atlantic Carrier,19267,52.7,RTE001903,Maintenance
VSL001785,Maersk Horizon,19115,234.28,RTE001347,Active
VSL001786,Atlantic Carrier,9470,100.5,RTE002709,Docked
VSL001787,Evergreen,7661,229.05,RTE001253,Maintenance
VSL001788,Oceanic Titan,17450,59.43,RTE000156,Maintenance
VSL001789,Oceanic Titan,10255,89.11,RTE000112,Active
VSL001790,Maersk Horizon,17297,207.6,RTE001554,Maintenance
VSL001791,Atlantic Carrier,3426,221.92,RTE002570,Maintenance
VSL001792,Evergreen,10410,189.3,RTE000859,Active
VSL001793,Evergreen,14055,164.0,RTE001791,Docked
VSL001794,Maersk Horizon,9970,206.38,RTE001218,Docked
VSL001795,Maersk Horizon,8507,73.95,RTE001600,Docked
VSL001796,Evergreen,17609,138.11,RTE001478,Active
VSL001797,Atlantic Carrier,15345,109.37,RTE002069,Docked
VSL001798,Evergreen,12477,276.03,RTE000745,Maintenance
VSL001799,MSC Aurora,17754,78.53,RTE002147,Docked
VSL001800,Atlantic Carrier,19940,235.62,RTE000126,Maintenance
VSL001801,Maersk Horizon,7285,132.47,RTE000705,Docked
VSL001802,Evergreen,6791,51.45,RTE001942,Maintenance
VSL001803,Oceanic Titan,11746,125.94,RTE001294,Docked
VSL001804,Atlantic Carrier,19089,295.36,RTE000258,Active
VSL001805,Evergreen,2459,88.03,RTE002899,Active
VSL001806,Oceanic Titan,16553,198.18,RTE002830,Maintenance
VSL001807,Maersk Horizon,1961,265.87,RTE001888,Active
VSL001808,Oceanic Titan,2317,104.89,RTE000925,Maintenance
VSL001809,MSC Aurora,15596,170.51,RTE000306,Docked
VSL001810,Atlantic Carrier,6268,275.77,RTE000891,Active
VSL001811,Evergreen,3108,126.35,RTE002328,Maintenance
VSL001812,Evergreen,19754,292.49,RTE001216,Docked
VSL001813,MSC Aurora,19839,77.93,RTE002055,Active
VSL001814,MSC Aurora,18925,269.88,RTE002039,Active
VSL001815,Atlantic Carrier,3877,160.08,RTE000595,Active
VSL001816,Oceanic Titan,5921,293.84,RTE001130,Active
VSL001817,Evergreen,6307,164.51,RTE001604,Docked
VSL001818,Maersk Horizon,3616,220.31,RTE002756,Maintenance
VSL001819,Oceanic Titan,11403,60.34,RTE001568,Active
VSL001820,Maersk Horizon,10845,235.81,RTE002778,Maintenance
VSL001821,Oceanic Titan,9951,196.85,RTE000492,Active
VSL001822,Oceanic Titan,12377,177.1,RTE000790,Active
VSL001823,Oceanic Titan,7599,200.73,RTE001652,Active
VSL001824,Maersk Horizon,12345,58.93,RTE000996,Docked
VSL001825,Atlantic Carrier,11596,267.08,RTE001264,Active
VSL001826,Oceanic Titan,1677,278.47,RTE001361,Maintenance
VSL001827,Maersk Horizon,12956,136.99,RTE002854,Maintenance
VSL001828,Maersk Horizon,19644,88.61,RTE000626,Active
VSL001829,Atlantic Carrier,3847,116.15,RTE001849,Active
VSL001830,MSC Aurora,7221,95.78,RTE000574,Active
VSL001831,Maersk Horizon,13160,212.65,RTE000443,Maintenance
VSL001832,MSC Aurora,6617,171.99,RTE000259,Active
VSL001833,Atlantic Carrier,8840,102.7,RTE002031,Maintenance
VSL001834,Maersk Horizon,11324,77.88,RTE001348,Active
VSL001835,Oceanic Titan,5368,143.24,RTE000714,Docked
VSL001836,Maersk Horizon,2898,101.73,RTE002162,Docked
VSL001837,Evergreen,1478,178.89,RTE002053,Docked
VSL001838,Atlantic Carrier,13496,68.4,RTE001906,Maintenance
VSL001839,Evergreen,5223,86.65,RTE000891,Docked
VSL001840,Atlantic Carrier,17497,274.08,RTE001659,Maintenance
VSL001841,Maersk Horizon,17866,60.96,RTE000969,Docked
VSL001842,MSC Aurora,4683,210.19,RTE001396,Docked
VSL001843,Atlantic Carrier,10504,147.29,RTE000810,Active
VSL001844,MSC Aurora,6978,113.25,RTE000883,Docked
VSL001845,Maersk Horizon,13393,85.97,RTE001825,Active
VSL001846,Evergreen,2019,296.15,RTE002040,Docked
VSL001847,Maersk Horizon,17668,144.9,RTE000968,Docked
VSL001848,Maersk Horizon,1182,57.22,RTE000987,Active
VSL001849,Oceanic Titan,18426,280.76,RTE002961,Active
VSL001850,MSC Aurora,3481,93.51,RTE001416,Maintenance
VSL001851,Oceanic Titan,9939,165.89,RTE001265,Active
VSL001852,MSC Aurora,4793,224.58,RTE000360,Docked
VSL001853,Oceanic Titan,6186,284.15,RTE001233,Active
VSL001854,Atlantic Carrier,15426,114.03,RTE000306,Active
VSL001855,Maersk Horizon,10382,81.89,RTE001069,Active
VSL001856,Atlantic Carrier,16401,143.23,RTE001500,Active
VSL001857,Oceanic Titan,3146,193.19,RTE001704,Active
VSL001858,Atlantic Carrier,12666,102.18,RTE002916,Docked
VSL001859,Oceanic Titan,17685,85.36,RTE000270,Active
VSL001860,Oceanic Titan,16570,109.16,RTE000058,Docked
VSL001861,Maersk Horizon,12228,78.01,RTE002723,Docked
VSL001862,Maersk Horizon,9299,186.04,RTE001647,Active
VSL001863,Evergreen,9977,293.5,RTE001582,Docked
VSL001864,Evergreen,16110,195.77,RTE002747,Docked
VSL001865,MSC Aurora,10872,195.14,RTE002328,Active
VSL001866,Maersk Horizon,19338,123.7,RTE001576,Docked
VSL001867,Atlantic Carrier,8747,257.99,RTE001233,Docked
VSL001868,Evergreen,13740,172.33,RTE001808,Maintenance
VSL001869,Oceanic Titan,10118,57.37,RTE002452,Active
VSL001870,Maersk Horizon,18661,59.4,RTE001804,Maintenance
VSL001871,MSC Aurora,16292,122.95,RTE000781,Docked
VSL001872,Maersk Horizon,14535,202.92,RTE000847,Active
VSL001873,Oceanic Titan,9964,87.86,RTE002901,Docked
VSL001874,Atlantic Carrier,8249,231.11,RTE002870,Maintenance
VSL001875,Evergreen,12184,244.42,RTE000561,Active
VSL001876,Oceanic Titan,19046,186.9,RTE002567,Maintenance
VSL001877,Evergreen,6655,279.25,RTE002626,Active
VSL001878,Maersk Horizon,13130,130.43,RTE002371,Maintenance
VSL001879,Oceanic Titan,9171,244.22,RTE000693,Docked
VSL001880,MSC Aurora,6387,169.3,RTE001770,Maintenance
VSL001881,MSC Aurora,9134,265.23,RTE000772,Active
VSL001882,Maersk Horizon,12139,60.48,RTE001452,Docked
VSL001883,Oceanic Titan,8410,74.0,RTE002213,Docked
VSL001884,MSC Aurora,17368,292.47,RTE002830,Active
VSL001885,Maersk Horizon,19787,111.61,RTE000568,Docked
VSL001886,Maersk Horizon,19420,179.37,RTE002735,Maintenance
VSL001887,Maersk Horizon,13586,134.67,RTE002274,Active
VSL001888,Oceanic Titan,3867,103.31,RTE001808,Maintenance
VSL001889,Oceanic Titan,15268,212.28,RTE000309,Docked
VSL001890,MSC Aurora,1957,232.22,RTE000203,Maintenance
VSL001891,Atlantic Carrier,5610,281.3,RTE000183,Docked
VSL001892,Oceanic Titan,1626,237.74,RTE002268,Active
VSL001893,MSC Aurora,4091,264.2,RTE002163,Active
VSL001894,MSC Aurora,13162,126.42,RTE000798,Maintenance
VSL001895,Oceanic Titan,15861,276.69,RTE002763,Active
VSL001896,Maersk Horizon,8866,172.78,RTE001422,Maintenance
VSL001897,Atlantic Carrier,4993,156.76,RTE001279,Active
VSL001898,Atlantic Carrier,18197,94.71,RTE000958,Docked
VSL001899,MSC Aurora,17965,224.58,RTE000067,Active
VSL001900,Oceanic Titan,4823,281.84,RTE002791,Maintenance
VSL001901,Oceanic Titan,8052,193.57,RTE001217,Active
VSL001902,MSC Aurora,14806,173.53,RTE001726,Maintenance
VSL001903,Evergreen,15393,206.47,RTE002139,Active
VSL001904,Maersk Horizon,4985,146.94,RTE001432,Maintenance
VSL001905,MSC Aurora,9740,75.54,RTE000881,Maintenance
VSL001906,Maersk Horizon,5689,245.91,RTE002635,Active
VSL001907,Atlantic Carrier,16995,176.2,RTE000042,Docked
VSL001908,Maersk Horizon,5471,56.31,RTE002915,Maintenance
VSL001909,Maersk Horizon,15998,147.94,RTE000917,Maintenance
VSL001910,Oceanic Titan,1425,244.56,RTE001596,Active
VSL001911,Oceanic Titan,10451,237.13,RTE000578,Maintenance
VSL001912,MSC Aurora,16617,159.0,RTE001125,Docked
VSL001913,Maersk Horizon,2169,249.83,RTE000173,Docked
VSL001914,MSC Aurora,7420,232.64,RTE001717,Docked
VSL001915,Maersk Horizon,17490,96.62,RTE002697,Active
VSL001916,Evergreen,15727,106.32,RTE000726,Docked
VSL001917,Atlantic Carrier,1881,246.76,RTE002998,Docked
VSL001918,MSC Aurora,1526,102.18,RTE001062,Active
VSL001919,MSC Aurora,17724,279.63,RTE000616,Maintenance
VSL001920,Evergreen,5479,52.18,RTE000547,Active
VSL001921,Oceanic Titan,7316,182.87,RTE000006,Active
VSL001922,MSC Aurora,8256,127.52,RTE001759,Docked
VSL001923,Oceanic Titan,11912,58.38,RTE000835,Active
VSL001924,Evergreen,11002,176.06,RTE000481,Docked
VSL001925,Atlantic Carrier,9863,268.77,RTE002568,Maintenance
VSL001926,MSC Aurora,19928,58.25,RTE002341,Active
VSL001927,Oceanic Titan,2584,170.39,RTE000140,Maintenance
VSL001928,Oceanic Titan,14852,246.78,RTE001443,Docked
VSL001929,Maersk Horizon,7562,55.22,RTE000284,Docked
VSL001930,Atlantic Carrier,7659,64.67,RTE000190,Active
VSL001931,Atlantic Carrier,6410,229.51,RTE000524,Docked
VSL001932,Atlantic Carrier,10461,184.42,RTE002012,Active
VSL001933,MSC Aurora,2171,227.94,RTE002159,Maintenance
VSL001934,Maersk Horizon,1779,189.1,RTE002677,Maintenance
VSL001935,Oceanic Titan,2098,51.25,RTE001944,Active
VSL001936,Evergreen,4489,255.36,RTE000359,Active
VSL001937,Atlantic Carrier,3015,90.98,RTE001354,Maintenance
VSL001938,Evergreen,1359,268.65,RTE002594,Docked
VSL001939,Oceanic Titan,2838,219.99,RTE002755,Maintenance
VSL001940,Oceanic Titan,15283,95.35,RTE000574,Docked
VSL001941,Atlantic Carrier,16600,224.29,RTE001027,Active
VSL001942,Oceanic Titan,7728,236.08,RTE000126,Active
VSL001943,Evergreen,15119,254.23,RTE001923,Docked
VSL001944,MSC Aurora,18775,294.11,RTE001870,Docked
VSL001945,Evergreen,19170,108.86,RTE002736,Docked
VSL001946,MSC Aurora,15231,249.87,RTE000446,Maintenance
VSL001947,Oceanic Titan,1249,227.84,RTE000736,Maintenance
VSL001948,MSC Aurora,9410,88.18,RTE001446,Maintenance
VSL001949,Oceanic Titan,9787,295.93,RTE002521,Maintenance
VSL001950,Oceanic Titan,3207,121.69,RTE000402,Docked
VSL001951,Evergreen,16509,59.34,RTE001822,Maintenance
VSL001952,Evergreen,4016,193.05,RTE001741,Active
VSL001953,Atlantic Carrier,14892,228.73,RTE000005,Maintenance
VSL001954,MSC Aurora,5138,93.28,RTE001547,Docked
VSL001955,Evergreen,16357,174.8,RTE000524,Docked
VSL001956,Oceanic Titan,16904,275.7,RTE000134,Active
VSL001957,Atlantic Carrier,11168,214.28,RTE000739,Active
VSL001958,MSC Aurora,10479,280.2,RTE000597,Docked
VSL001959,Atlantic Carrier,6556,242.8,RTE001907,Active
VSL001960,Evergreen,18560,239.61,RTE000425,Active
VSL001961,Evergreen,18458,104.48,RTE002092,Docked
VSL001962,Evergreen,5391,156.81,RTE000865,Docked
VSL001963,Atlantic Carrier,19597,210.9,RTE001371,Docked
VSL001964,Oceanic Titan,15523,122.58,RTE001265,Maintenance
VSL001965,Maersk Horizon,11684,115.22,RTE001189,Maintenance
VSL001966,Atlantic Carrier,17052,54.44,RTE001065,Active
VSL001967,MSC Aurora,17942,129.67,RTE002288,Maintenance
VSL001968,MSC Aurora,18302,271.57,RTE000377,Docked
VSL001969,Maersk Horizon,19454,91.17,RTE001440,Docked
VSL001970,Oceanic Titan,17876,257.44,RTE002220,Active
VSL001971,Oceanic Titan,18321,147.79,RTE001254,Maintenance
VSL001972,Maersk Horizon,4376,265.88,RTE002411,Maintenance
VSL001973,Evergreen,4750,258.93,RTE001770,Docked
VSL001974,Atlantic Carrier,11844,219.78,RTE001426,Maintenance
VSL001975,Maersk Horizon,16787,290.22,RTE002260,Active
VSL001976,Oceanic Titan,2160,278.97,RTE001357,Active
VSL001977,Atlantic Carrier,12569,291.63,RTE000652,Docked
VSL001978,Evergreen,1747,269.17,RTE001375,Maintenance
VSL001979,MSC Aurora,10760,136.87,RTE002000,Active
VSL001980,Maersk Horizon,15421,243.47,RTE001967,Active
VSL001981,Atlantic Carrier,17057,211.6,RTE002376,Docked
VSL001982,Atlantic Carrier,8774,257.89,RTE001045,Active
VSL001983,Atlantic Carrier,6808,249.06,RTE002181,Docked
VSL001984,Evergreen,1312,286.74,RTE001177,Docked
VSL001985,Oceanic Titan,14930,207.53,RTE001262,Active
VSL001986,Oceanic Titan,14714,197.61,RTE001162,Maintenance
VSL001987,Oceanic Titan,11744,247.89,RTE002494,Maintenance
VSL001988,Oceanic Titan,15816,209.84,RTE001757,Maintenance
VSL001989,MSC Aurora,13926,258.08,RTE002051,Docked
VSL001990,Evergreen,12302,297.2,RTE000201,Docked
VSL001991,Atlantic Carrier,2767,235.29,RTE000023,Maintenance
VSL001992,Evergreen,2252,193.28,RTE000011,Maintenance
VSL001993,Oceanic Titan,10551,204.08,RTE000958,Maintenance
VSL001994,Maersk Horizon,16527,126.95,RTE000452,Docked
VSL001995,Evergreen,6382,162.46,RTE002949,Docked
VSL001996,Maersk Horizon,1124,121.27,RTE000254,Docked
VSL001997,Maersk Horizon,15040,284.59,RTE000461,Docked
VSL001998,Oceanic Titan,8462,139.99,RTE000477,Docked
VSL001999,Evergreen,8746,291.3,RTE000288,Docked
VSL002000,Oceanic Titan,10407,234.89,RTE000495,Maintenance
VSL002001,Evergreen,15516,179.76,RTE000582,Docked
VSL002002,Oceanic Titan,2595,277.93,RTE002858,Docked
VSL002003,Atlantic Carrier,12982,172.99,RTE001309,Docked
VSL002004,Oceanic Titan,15308,116.22,RTE000561,Docked
VSL002005,Maersk Horizon,12057,138.3,RTE000242,Active
VSL002006,Oceanic Titan,14462,127.77,RTE001147,Maintenance
VSL002007,Maersk Horizon,13962,126.02,RTE001296,Active
VSL002008,Maersk Horizon,8906,294.58,RTE000665,Docked
VSL002009,Evergreen,16833,215.79,RTE001357,Active
VSL002010,Oceanic Titan,11157,269.72,RTE000405,Docked
VSL002011,Atlantic Carrier,15848,56.01,RTE000597,Active
VSL002012,MSC Aurora,15930,208.89,RTE002410,Maintenance
VSL002013,Evergreen,8632,187.38,RTE002223,Docked
VSL002014,Maersk Horizon,4472,217.16,RTE001253,Maintenance
VSL002015,Maersk Horizon,4522,160.86,RTE000995,Docked
VSL002016,Atlantic Carrier,6296,241.61,RTE002750,Docked
VSL002017,Atlantic Carrier,17549,243.82,RTE002279,Maintenance
VSL002018,MSC Aurora,5179,282.28,RTE001310,Active
VSL002019,Maersk Horizon,3642,92.4,RTE000870,Docked
VSL002020,Maersk Horizon,12807,189.9,RTE002995,Maintenance
VSL002021,Maersk Horizon,3291,91.37,RTE000589,Docked
VSL002022,Evergreen,6996,294.73,RTE000187,Active
VSL002023,Oceanic Titan,14961,61.4,RTE001948,Docked
VSL002024,MSC Aurora,5993,267.51,RTE002479,Maintenance
VSL002025,Oceanic Titan,2026,251.71,RTE001001,Maintenance
VSL002026,Oceanic Titan,16549,162.72,RTE002870,Active
VSL002027,MSC Aurora,9522,109.65,RTE001128,Active
VSL002028,Maersk Horizon,17943,194.52,RTE000739,Active
VSL002029,Maersk Horizon,14016,107.17,RTE002578,Maintenance
VSL002030,Oceanic Titan,14036,117.26,RTE000087,Active
VSL002031,Oceanic Titan,1874,202.62,RTE002477,Docked
VSL002032,Atlantic Carrier,9910,152.17,RTE002469,Active
VSL002033,Atlantic Carrier,7681,299.82,RTE000189,Maintenance
VSL002034,Maersk Horizon,15743,103.35,RTE000887,Docked
VSL002035,Oceanic Titan,15814,71.3,RTE002226,Docked
VSL002036,Oceanic Titan,4448,269.79,RTE001401,Maintenance
VSL002037,Evergreen,10417,259.75,RTE000651,Docked
VSL002038,Atlantic Carrier,10548,216.29,RTE000289,Active
VSL002039,Maersk Horizon,2493,212.12,RTE002004,Active
VSL002040,Atlantic Carrier,12302,172.76,RTE000373,Active
VSL002041,Atlantic Carrier,2490,167.91,RTE001585,Active
VSL002042,Maersk Horizon,6557,125.0,RTE000573,Active
VSL002043,Evergreen,16990,177.27,RTE001348,Docked
VSL002044,MSC Aurora,16596,190.58,RTE001536,Docked
VSL002045,Atlantic Carrier,12112,199.53,RTE000597,Docked
VSL002046,Atlantic Carrier,9723,237.04,RTE000574,Maintenance
VSL002047,Atlantic Carrier,17933,108.69,RTE000900,Maintenance
VSL002048,Maersk Horizon,17957,295.42,RTE002162,Docked
VSL002049,Atlantic Carrier,11214,257.84,RTE002015,Maintenance
VSL002050,MSC Aurora,8044,110.26,RTE002415,Docked
VSL002051,MSC Aurora,14289,231.31,RTE000622,Maintenance
VSL002052,MSC Aurora,18090,112.0,RTE000988,Active
VSL002053,Oceanic Titan,4601,199.74,RTE000677,Active
VSL002054,Atlantic Carrier,10619,139.98,RTE002640,Docked
VSL002055,Oceanic Titan,17061,58.0,RTE000756,Active
VSL002056,Maersk Horizon,7530,161.38,RTE001408,Docked
VSL002057,MSC Aurora,16922,259.4,RTE001560,Active
VSL002058,Maersk Horizon,12325,61.3,RTE001030,Maintenance
VSL002059,Maersk Horizon,13558,136.51,RTE002210,Active
VSL002060,Maersk Horizon,17817,215.22,RTE000471,Maintenance
VSL002061,Oceanic Titan,14955,160.63,RTE000916,Maintenance
VSL002062,Oceanic Titan,9829,133.56,RTE001950,Docked
VSL002063,Maersk Horizon,19391,71.98,RTE000518,Active
VSL002064,Atlantic Carrier,6082,122.98,RTE001646,Maintenance
VSL002065,Oceanic Titan,3853,148.34,RTE000731,Docked
VSL002066,Oceanic Titan,13354,168.04,RTE000901,Active
VSL002067,Evergreen,9017,299.84,RTE002484,Docked
VSL002068,Evergreen,1997,166.69,RTE001727,Docked
VSL002069,Evergreen,6516,96.72,RTE001413,Maintenance
VSL002070,Maersk Horizon,7031,224.49,RTE001613,Maintenance
VSL002071,Maersk Horizon,16220,136.75,RTE002884,Active
VSL002072,MSC Aurora,17700,284.2,RTE002333,Maintenance
VSL002073,MSC Aurora,4316,174.47,RTE002975,Active
VSL002074,Maersk Horizon,5971,159.42,RTE000056,Docked
VSL002075,Atlantic Carrier,17999,237.22,RTE000009,Docked
VSL002076,Evergreen,16710,293.98,RTE002707,Docked
VSL002077,MSC Aurora,15638,118.04,RTE001033,Active
VSL002078,MSC Aurora,12602,97.28,RTE000380,Docked
VSL002079,Maersk Horizon,11050,221.51,RTE000810,Active
VSL002080,Atlantic Carrier,17948,126.74,RTE002630,Docked
VSL002081,Oceanic Titan,1746,164.36,RTE000753,Maintenance
VSL002082,MSC Aurora,7913,167.94,RTE001123,Maintenance
VSL002083,Oceanic Titan,10380,114.89,RTE000735,Maintenance
VSL002084,Oceanic Titan,16686,60.25,RTE001782,Maintenance
VSL002085,MSC Aurora,7585,275.17,RTE001304,Docked
VSL002086,Oceanic Titan,17425,209.92,RTE000700,Docked
VSL002087,Atlantic Carrier,3954,86.45,RTE001493,Maintenance
VSL002088,Evergreen,18338,131.43,RTE001161,Maintenance
VSL002089,Evergreen,3956,146.78,RTE001658,Active
VSL002090,MSC Aurora,1552,182.09,RTE002208,Maintenance
VSL002091,Evergreen,16969,72.85,RTE002862,Docked
VSL002092,Oceanic Titan,4754,153.58,RTE002232,Maintenance
VSL002093,Maersk Horizon,8411,153.46,RTE002762,Docked
VSL002094,Maersk Horizon,11219,292.91,RTE002701,Active
VSL002095,Maersk Horizon,2213,65.36,RTE001711,Docked
VSL002096,Maersk Horizon,15034,55.25,RTE000449,Docked
VSL002097,Maersk Horizon,3148,109.76,RTE000858,Maintenance
VSL002098,Atlantic Carrier,4908,61.71,RTE000400,Active
VSL002099,Oceanic Titan,11615,173.25,RTE002442,Maintenance
VSL002100,Maersk Horizon,12253,213.05,RTE001104,Docked
VSL002101,Atlantic Carrier,18817,180.15,RTE002823,Docked
VSL002102,Evergreen,13117,142.49,RTE000423,Maintenance
VSL002103,Oceanic Titan,2945,165.13,RTE002695,Active
VSL002104,Evergreen,9071,206.69,RTE002569,Active
VSL002105,Evergreen,1866,124.73,RTE001261,Maintenance
VSL002106,MSC Aurora,8875,105.12,RTE000026,Docked
VSL002107,Evergreen,3455,248.65,RTE000686,Active
VSL002108,MSC Aurora,4393,292.29,RTE000282,Docked
VSL002109,Maersk Horizon,18059,244.69,RTE002364,Maintenance
VSL002110,Maersk Horizon,12743,242.38,RTE002542,Maintenance
VSL002111,Maersk Horizon,16417,69.99,RTE002764,Maintenance
VSL002112,Atlantic Carrier,11016,156.73,RTE001278,Maintenance
VSL002113,Oceanic Titan,2180,95.42,RTE002392,Docked
VSL002114,Evergreen,10349,141.78,RTE000392,Maintenance
VSL002115,Atlantic Carrier,16669,286.4,RTE002976,Maintenance
VSL002116,MSC Aurora,1405,191.77,RTE001198,Docked
VSL002117,Evergreen,5516,57.12,RTE000306,Maintenance
VSL002118,Atlantic Carrier,11536,219.58,RTE001029,Maintenance
VSL002119,Oceanic Titan,14027,90.15,RTE001037,Docked
VSL002120,Oceanic Titan,8105,65.63,RTE002909,Active
VSL002121,MSC Aurora,9396,269.72,RTE001267,Docked
VSL002122,Atlantic Carrier,14294,259.68,RTE002861,Maintenance
VSL002123,Oceanic Titan,14869,193.2,RTE002397,Docked
VSL002124,Atlantic Carrier,12617,136.76,RTE000314,Docked
VSL002125,Maersk Horizon,14805,264.41,RTE002485,Maintenance
VSL002126,Atlantic Carrier,13230,181.82,RTE002595,Docked
VSL002127,Oceanic Titan,2592,198.63,RTE000430,Active
VSL002128,Evergreen,5749,237.31,RTE000350,Active
VSL002129,Maersk Horizon,12852,177.57,RTE002190,Active
VSL002130,Evergreen,11337,275.58,RTE002474,Maintenance
VSL002131,Atlantic Carrier,19481,70.84,RTE001535,Maintenance
VSL002132,Evergreen,10337,230.91,RTE000697,Active
VSL002133,Evergreen,11103,118.71,RTE002813,Maintenance
VSL002134,Atlantic Carrier,7241,217.94,RTE000350,Active
VSL002135,Evergreen,19034,55.68,RTE001951,Maintenance
VSL002136,MSC Aurora,18362,90.94,RTE001110,Docked
VSL002137,Maersk Horizon,12553,81.2,RTE002395,Maintenance
VSL002138,Oceanic Titan,18894,175.96,RTE000019,Maintenance
VSL002139,Atlantic Carrier,14707,128.46,RTE000901,Docked
VSL002140,Evergreen,5405,213.87,RTE000094,Maintenance
VSL002141,Oceanic Titan,19271,292.93,RTE001164,Active
VSL002142,Atlantic Carrier,13329,122.07,RTE000123,Active
VSL002143,Maersk Horizon,1906,221.75,RTE002093,Active
VSL002144,MSC Aurora,1392,108.8,RTE000066,Maintenance
VSL002145,Atlantic Carrier,9904,209.06,RTE001893,Docked
VSL002146,Evergreen,10192,95.8,RTE000494,Docked
VSL002147,Oceanic Titan,1861,177.09,RTE002295,Docked
VSL002148,Atlantic Carrier,18953,105.65,RTE001366,Docked
VSL002149,MSC Aurora,9201,79.23,RTE001205,Docked
VSL002150,Oceanic Titan,1224,249.4,RTE001328,Active
VSL002151,MSC Aurora,12204,67.86,RTE002344,Active
VSL002152,Evergreen,12647,287.05,RTE001724,Docked
VSL002153,Oceanic Titan,12964,115.27,RTE001652,Docked
VSL002154,MSC Aurora,3594,127.82,RTE001625,Docked
VSL002155,Oceanic Titan,3617,114.58,RTE002879,Docked
VSL002156,Evergreen,14602,228.8,RTE000551,Active
VSL002157,Oceanic Titan,1830,226.65,RTE000619,Maintenance
VSL002158,Oceanic Titan,6105,286.68,RTE001831,Docked
VSL002159,MSC Aurora,17378,127.15,RTE002245,Docked
VSL002160,Evergreen,10963,233.77,RTE002093,Maintenance
VSL002161,Oceanic Titan,13336,111.28,RTE001345,Active
VSL002162,Maersk Horizon,8698,154.14,RTE002873,Maintenance
VSL002163,MSC Aurora,11554,202.17,RTE000736,Active
VSL002164,Evergreen,1095,168.82,RTE001356,Active
VSL002165,Maersk Horizon,16718,203.99,RTE001724,Docked
VSL002166,Atlantic Carrier,7772,100.45,RTE001323,Maintenance
VSL002167,Oceanic Titan,18935,279.4,RTE001362,Active
VSL002168,Evergreen,11871,58.01,RTE000374,Docked
VSL002169,Atlantic Carrier,2632,62.72,RTE002375,Maintenance
VSL002170,Atlantic Carrier,11501,64.43,RTE001459,Docked
VSL002171,Atlantic Carrier,13484,264.26,RTE000740,Docked
VSL002172,Evergreen,7706,144.38,RTE001839,Active
VSL002173,Evergreen,7826,246.54,RTE002492,Docked
VSL002174,Evergreen,17750,261.98,RTE002291,Active
VSL002175,Maersk Horizon,19472,235.83,RTE000053,Active
VSL002176,Oceanic Titan,18414,264.97,RTE001420,Docked
VSL002177,Atlantic Carrier,2575,63.58,RTE002975,Docked
VSL002178,Maersk Horizon,9325,156.88,RTE002624,Maintenance
VSL002179,Maersk Horizon,4887,152.41,RTE001104,Maintenance
VSL002180,Maersk Horizon,3361,270.92,RTE000399,Docked
VSL002181,MSC Aurora,19113,204.45,RTE001231,Active
VSL002182,Atlantic Carrier,10834,153.8,RTE000585,Docked
VSL002183,Atlantic Carrier,13064,176.08,RTE002830,Docked
VSL002184,MSC Aurora,18793,103.7,RTE001899,Active
VSL002185,Evergreen,11231,175.69,RTE002374,Docked
VSL002186,Maersk Horizon,18953,262.09,RTE001484,Maintenance
VSL002187,MSC Aurora,1144,205.91,RTE001100,Maintenance
VSL002188,MSC Aurora,5596,272.39,RTE000621,Docked
VSL002189,Evergreen,11344,268.25,RTE002551,Docked
VSL002190,Atlantic Carrier,15963,275.48,RTE002233,Docked
VSL002191,Evergreen,16868,136.05,RTE002278,Active
VSL002192,Oceanic Titan,7828,231.12,RTE001496,Active
VSL002193,Oceanic Titan,9382,271.24,RTE001578,Active
VSL002194,Evergreen,4084,64.38,RTE001729,Maintenance
VSL002195,Oceanic Titan,4810,84.73,RTE001643,Maintenance
VSL002196,Maersk Horizon,14561,273.01,RTE002886,Active
VSL002197,Oceanic Titan,13325,177.76,RTE000285,Maintenance
