customer_id,company_name,industry,country,contract_value
CUST001856,Walmart Imports,E-commerce,China,5243137.67
CUST001857,Samsung Shipping,Oil & Gas,China,7556475.64
CUST001858,DHL Global,Retail,UK,6617442.86
CUST001859,Amazon Supply Chain,E-commerce,Nigeria,9079716.59
CUST001860,Samsung Shipping,Oil & Gas,Nigeria,3566044.0
CUST001861,Walmart Imports,E-commerce,USA,8578080.21
CUST001862,Maersk Logistics,Manufacturing,UAE,8995966.19
CUST001863,Amazon Supply Chain,Manufacturing,UAE,3586221.93
CUST001864,Toyota Logistics,Manufacturing,China,671657.14
CUST001865,Samsung Shipping,Retail,Nigeria,6360652.64
CUST001866,Walmart Imports,Oil & Gas,UAE,4365145.83
CUST001867,DHL Global,Retail,Germany,9146102.62
CUST001868,DHL Global,E-commerce,China,3910492.32
CUST001869,Maersk Logistics,Oil & Gas,Nigeria,9977340.03
CUST001870,Samsung Shipping,E-commerce,Germany,930959.53
CUST001871,Samsung Shipping,Manufacturing,UK,1984572.57
CUST001872,Nestle Global,Retail,Nigeria,9220971.73
CUST001873,Shell Trading,E-commerce,USA,2873753.08
CUST001874,Maersk Logistics,Manufacturing,China,6862473.52
CUST001875,DHL Global,Retail,USA,4296711.93
CUST001876,DHL Global,E-commerce,UAE,2817324.66
CUST001877,Samsung Shipping,Manufacturing,Nigeria,2287351.74
CUST001878,Samsung Shipping,Retail,USA,1622710.58
CUST001879,DHL Global,Manufacturing,UK,891363.11
CUST001880,Toyota Logistics,Manufacturing,Nigeria,4582491.83
CUST001881,Nestle Global,E-commerce,Germany,3556373.39
CUST001882,Maersk Logistics,E-commerce,UAE,8177667.06
CUST001883,Shell Trading,E-commerce,China,7175858.54
CUST001884,Nestle Global,E-commerce,UAE,2112609.95
CUST001885,Maersk Logistics,E-commerce,China,3089569.41
CUST001886,DHL Global,Manufacturing,Germany,7228616.11
CUST001887,Walmart Imports,Retail,Nigeria,4945346.23
CUST001888,Walmart Imports,Manufacturing,Germany,3222232.95
CUST001889,Toyota Logistics,Retail,UK,5367105.14
CUST001890,Nestle Global,Oil & Gas,UAE,6222568.02
CUST001891,DHL Global,Manufacturing,Germany,6121929.23
CUST001892,Samsung Shipping,Manufacturing,Nigeria,5233231.33
CUST001893,Toyota Logistics,E-commerce,UK,5250621.41
CUST001894,Walmart Imports,Manufacturing,Germany,5584993.5
CUST001895,Toyota Logistics,Retail,Nigeria,4227419.14
CUST001896,DHL Global,Manufacturing,UAE,2497713.7
CUST001897,DHL Global,Retail,USA,3248114.68
CUST001898,Amazon Supply Chain,E-commerce,Germany,1617842.0
CUST001899,Samsung Shipping,Oil & Gas,UAE,9871708.04
CUST001900,DHL Global,Oil & Gas,USA,6775475.64
CUST001901,Shell Trading,Retail,UK,4844418.33
CUST001902,Amazon Supply Chain,Oil & Gas,UAE,3506249.81
CUST001903,Maersk Logistics,Retail,China,6903731.12
CUST001904,Walmart Imports,Manufacturing,UAE,4288948.23
CUST001905,DHL Global,Retail,Germany,6243267.61
CUST001906,Toyota Logistics,Retail,UK,3768055.72
CUST001907,Amazon Supply Chain,E-commerce,USA,7373807.9
CUST001908,Samsung Shipping,Oil & Gas,USA,766479.23
CUST001909,Nestle Global,Manufacturing,UAE,684252.05
CUST001910,DHL Global,E-commerce,UAE,6803847.65
CUST001911,Maersk Logistics,Retail,UK,329264.02
CUST001912,Toyota Logistics,Oil & Gas,Germany,1666100.54
CUST001913,Maersk Logistics,Oil & Gas,UK,5476575.7
CUST001914,Nestle Global,Manufacturing,Germany,7741947.98
CUST001915,DHL Global,E-commerce,Nigeria,6458185.82
CUST001916,DHL Global,Retail,Nigeria,8738615.71
CUST001917,Maersk Logistics,Manufacturing,China,8557303.66
CUST001918,Maersk Logistics,Oil & Gas,UAE,9694991.82
CUST001919,Maersk Logistics,Retail,China,9667771.45
CUST001920,Maersk Logistics,Retail,UK,1496906.62
CUST001921,Nestle Global,Oil & Gas,China,642635.02
CUST001922,Toyota Logistics,Manufacturing,Nigeria,8713291.38
CUST001923,Shell Trading,E-commerce,China,1865483.26
CUST001924,Amazon Supply Chain,Oil & Gas,Germany,3091212.59
CUST001925,Shell Trading,Manufacturing,China,3805842.13
CUST001926,Toyota Logistics,Oil & Gas,China,4975672.31
CUST001927,Shell Trading,Retail,China,6143702.98
CUST001928,Shell Trading,Oil & Gas,Germany,2997786.23
CUST001929,Maersk Logistics,Manufacturing,USA,408534.49
CUST001930,DHL Global,Oil & Gas,UAE,5489105.9
CUST001931,Shell Trading,Manufacturing,USA,7289130.3
CUST001932,Toyota Logistics,E-commerce,UK,2912665.1
CUST001933,Walmart Imports,Oil & Gas,UK,3242478.18
CUST001934,Maersk Logistics,Manufacturing,China,9629920.68
CUST001935,Toyota Logistics,Manufacturing,UK,8712140.11
CUST001936,Maersk Logistics,Retail,Nigeria,8147682.0
CUST001937,DHL Global,E-commerce,UK,4692403.55
CUST001938,Maersk Logistics,Retail,China,3280663.97
CUST001939,Maersk Logistics,E-commerce,UAE,617855.81
CUST001940,Maersk Logistics,Retail,UK,9821443.53
CUST001941,Nestle Global,Oil & Gas,UAE,4068601.73
CUST001942,Amazon Supply Chain,E-commerce,Nigeria,872486.28
CUST001943,Walmart Imports,Manufacturing,USA,3893347.86
CUST001944,Shell Trading,Oil & Gas,USA,8900288.89
CUST001945,Walmart Imports,E-commerce,USA,4807460.44
CUST001946,DHL Global,E-commerce,UAE,5830961.91
CUST001947,Walmart Imports,Retail,Germany,1602781.11
CUST001948,Amazon Supply Chain,Retail,China,8627035.76
CUST001949,Shell Trading,E-commerce,UAE,3463084.96
CUST001950,Amazon Supply Chain,Retail,USA,9263777.0
CUST001951,Toyota Logistics,Manufacturing,UAE,1038372.65
CUST001952,Shell Trading,Manufacturing,China,6216915.81
CUST001953,Maersk Logistics,Oil & Gas,Germany,3327970.26
CUST001954,Maersk Logistics,E-commerce,Germany,687235.37
CUST001955,Maersk Logistics,Manufacturing,USA,7942423.96
CUST001956,DHL Global,Oil & Gas,China,7216415.63
CUST001957,Maersk Logistics,E-commerce,USA,977317.05
CUST001958,Shell Trading,E-commerce,Nigeria,5470724.3
CUST001959,Samsung Shipping,Manufacturing,UAE,6400112.58
CUST001960,DHL Global,Manufacturing,Germany,1061321.61
CUST001961,DHL Global,E-commerce,China,3590210.97
CUST001962,Amazon Supply Chain,Retail,UAE,5579419.08
CUST001963,Amazon Supply Chain,E-commerce,Germany,613107.98
CUST001964,Toyota Logistics,Manufacturing,UAE,9538659.1
CUST001965,Amazon Supply Chain,Manufacturing,China,4584854.82
CUST001966,DHL Global,Oil & Gas,Nigeria,5725648.31
CUST001967,Amazon Supply Chain,Retail,UK,2871543.85
CUST001968,Maersk Logistics,Oil & Gas,UK,9150872.02
CUST001969,Nestle Global,Retail,China,6125711.65
CUST001970,Shell Trading,Manufacturing,Nigeria,9203529.29
CUST001971,DHL Global,Oil & Gas,UK,5283200.98
CUST001972,Shell Trading,Retail,UK,3850344.84
CUST001973,Shell Trading,E-commerce,China,3571307.91
CUST001974,Maersk Logistics,E-commerce,UAE,5432909.22
CUST001975,Shell Trading,E-commerce,Germany,7718804.5
CUST001976,Toyota Logistics,Retail,China,8967449.31
CUST001977,Nestle Global,Oil & Gas,China,9318368.07
CUST001978,Amazon Supply Chain,E-commerce,USA,256166.81
CUST001979,Walmart Imports,Manufacturing,UAE,2203008.16
CUST001980,Maersk Logistics,Oil & Gas,China,1966555.6
CUST001981,Samsung Shipping,Manufacturing,USA,8401033.92
CUST001982,Maersk Logistics,Retail,China,3033381.26
CUST001983,Samsung Shipping,E-commerce,Germany,7530332.59
CUST001984,DHL Global,Oil & Gas,USA,6552809.75
CUST001985,Walmart Imports,Manufacturing,China,5911693.88
CUST001986,Nestle Global,Manufacturing,Germany,60090.17
CUST001987,DHL Global,Retail,Germany,6183299.17
CUST001988,Toyota Logistics,E-commerce,UK,9174741.24
CUST001989,Samsung Shipping,Manufacturing,Nigeria,5167639.45
CUST001990,DHL Global,Oil & Gas,UK,2103695.62
CUST001991,Amazon Supply Chain,Oil & Gas,USA,4006456.55
CUST001992,Amazon Supply Chain,Retail,USA,9063649.53
CUST001993,Samsung Shipping,Manufacturing,UAE,8842772.33
CUST001994,Toyota Logistics,E-commerce,USA,6377525.03
CUST001995,Walmart Imports,Manufacturing,UAE,6375884.56
CUST001996,Toyota Logistics,E-commerce,Nigeria,4538241.63
CUST001997,Samsung Shipping,Manufacturing,Germany,6703260.94
CUST001998,Toyota Logistics,Retail,Germany,7002373.41
CUST001999,Samsung Shipping,Manufacturing,Nigeria,4999795.37
CUST002000,Nestle Global,E-commerce,USA,4146869.74
CUST002001,Shell Trading,Retail,Nigeria,4655073.21
CUST002002,DHL Global,Manufacturing,China,1952544.35
CUST002003,Nestle Global,E-commerce,UAE,4038789.06
CUST002004,Samsung Shipping,E-commerce,Nigeria,5207963.65
CUST002005,Toyota Logistics,E-commerce,USA,4087306.07
CUST002006,Shell Trading,Oil & Gas,Germany,8122825.3
CUST002007,Samsung Shipping,Manufacturing,USA,4113724.64
CUST002008,DHL Global,Retail,USA,7754325.07
CUST002009,Walmart Imports,Oil & Gas,China,6067719.91
CUST002010,Samsung Shipping,E-commerce,UAE,9247670.65
CUST002011,Amazon Supply Chain,Retail,Nigeria,7848011.78
CUST002012,Toyota Logistics,Manufacturing,UAE,5999448.1
CUST002013,Nestle Global,Oil & Gas,Nigeria,8517811.94
CUST002014,Toyota Logistics,Manufacturing,China,9653602.9
CUST002015,Samsung Shipping,Oil & Gas,China,244344.1
CUST002016,Toyota Logistics,Manufacturing,Nigeria,3381304.16
CUST002017,Toyota Logistics,Manufacturing,USA,9444273.46
CUST002018,Amazon Supply Chain,E-commerce,USA,4329584.94
CUST002019,Shell Trading,Manufacturing,USA,1204314.17
CUST002020,Samsung Shipping,E-commerce,Germany,2974548.81
CUST002021,DHL Global,E-commerce,Nigeria,7120474.0
CUST002022,DHL Global,E-commerce,Germany,5149581.29
CUST002023,Toyota Logistics,E-commerce,UK,1642338.47
CUST002024,Toyota Logistics,Retail,UK,6185859.52
CUST002025,Walmart Imports,E-commerce,China,5130039.42
CUST002026,Amazon Supply Chain,Manufacturing,UK,7081136.85
CUST002027,Samsung Shipping,Oil & Gas,Nigeria,4906176.98
CUST002028,Nestle Global,Manufacturing,UAE,3861492.42
CUST002029,Samsung Shipping,E-commerce,China,8712209.69
CUST002030,Walmart Imports,Oil & Gas,China,1885948.84
CUST002031,Samsung Shipping,Retail,China,6978327.97
CUST002032,Walmart Imports,Manufacturing,Nigeria,6456622.38
CUST002033,Shell Trading,Retail,UAE,5866513.81
CUST002034,DHL Global,Oil & Gas,Nigeria,6557272.43
CUST002035,Shell Trading,Manufacturing,Nigeria,6662551.79
CUST002036,Amazon Supply Chain,E-commerce,Nigeria,4531354.78
CUST002037,Maersk Logistics,Manufacturing,Nigeria,3960250.81
CUST002038,Toyota Logistics,Retail,China,1537834.36
CUST002039,Amazon Supply Chain,E-commerce,China,3548050.23
CUST002040,Shell Trading,Oil & Gas,UAE,577271.37
CUST002041,Shell Trading,Oil & Gas,Nigeria,4026620.96
CUST002042,Nestle Global,Oil & Gas,UK,1203323.83
CUST002043,DHL Global,Retail,UK,6115675.96
CUST002044,DHL Global,Oil & Gas,UK,703545.22
CUST002045,Toyota Logistics,E-commerce,Germany,8519197.47
CUST002046,Amazon Supply Chain,Retail,UK,2530282.8
CUST002047,Nestle Global,Oil & Gas,Germany,2472227.54
CUST002048,Nestle Global,E-commerce,Germany,1178171.44
CUST002049,DHL Global,Oil & Gas,Nigeria,4188011.02
CUST002050,Toyota Logistics,Manufacturing,UAE,3052814.72
CUST002051,Samsung Shipping,Oil & Gas,Germany,9270158.56
CUST002052,DHL Global,E-commerce,USA,1388172.15
CUST002053,Nestle Global,Manufacturing,USA,8274387.47
CUST002054,DHL Global,Oil & Gas,UAE,2197965.64
CUST002055,Walmart Imports,Manufacturing,UAE,8864465.2
CUST002056,Shell Trading,E-commerce,Nigeria,3672110.23
CUST002057,Samsung Shipping,Retail,UK,3897160.79
CUST002058,Maersk Logistics,Manufacturing,Germany,532007.33
CUST002059,Toyota Logistics,Oil & Gas,China,9189663.0
CUST002060,Walmart Imports,Retail,USA,7320490.84
CUST002061,DHL Global,E-commerce,Nigeria,201833.3
CUST002062,DHL Global,Manufacturing,Nigeria,1629491.19
CUST002063,Maersk Logistics,Retail,Germany,2196914.98
CUST002064,Samsung Shipping,Manufacturing,China,4212927.31
CUST002065,Amazon Supply Chain,E-commerce,USA,852944.99
CUST002066,Amazon Supply Chain,Retail,China,1605023.2
CUST002067,Maersk Logistics,Oil & Gas,Nigeria,5236006.74
CUST002068,Toyota Logistics,Manufacturing,Germany,3517323.12
CUST002069,Samsung Shipping,Manufacturing,UAE,2975828.61
CUST002070,Shell Trading,E-commerce,China,9395971.25
CUST002071,Toyota Logistics,Manufacturing,UAE,7001746.99
CUST002072,Maersk Logistics,Oil & Gas,UK,6868418.21
CUST002073,Amazon Supply Chain,E-commerce,USA,2803212.56
CUST002074,Toyota Logistics,Oil & Gas,UAE,165802.28
CUST002075,Walmart Imports,Retail,UAE,2093448.83
CUST002076,Toyota Logistics,Manufacturing,Germany,7869989.27
CUST002077,Nestle Global,E-commerce,UAE,5026588.79
CUST002078,Amazon Supply Chain,Retail,UAE,9509007.02
CUST002079,Samsung Shipping,Retail,China,8057919.1
CUST002080,Walmart Imports,Oil & Gas,Germany,5598951.56
CUST002081,Samsung Shipping,Manufacturing,China,3400485.79
CUST002082,Nestle Global,Oil & Gas,UK,642667.45
CUST002083,DHL Global,Manufacturing,China,2481523.4
CUST002084,Amazon Supply Chain,Manufacturing,Germany,9395138.99
CUST002085,Toyota Logistics,Oil & Gas,Nigeria,6441882.81
CUST002086,Shell Trading,Oil & Gas,Nigeria,790297.06
CUST002087,Maersk Logistics,Oil & Gas,Germany,5396140.94
CUST002088,Walmart Imports,Retail,UAE,9188951.4
CUST002089,Toyota Logistics,Manufacturing,USA,8739354.45
CUST002090,Walmart Imports,Manufacturing,Germany,5916168.68
CUST002091,Toyota Logistics,Manufacturing,Nigeria,2129469.47
CUST002092,Amazon Supply Chain,Oil & Gas,China,6940524.27
CUST002093,Shell Trading,Manufacturing,USA,4556790.77
CUST002094,DHL Global,E-commerce,Nigeria,4852249.16
CUST002095,DHL Global,Retail,Nigeria,6126147.04
CUST002096,Amazon Supply Chain,Oil & Gas,UAE,1381602.31
CUST002097,Samsung Shipping,E-commerce,USA,8403406.75
CUST002098,Maersk Logistics,Retail,Germany,9091769.27
CUST002099,Walmart Imports,Oil & Gas,UK,8009442.49
CUST002100,Nestle Global,Retail,UK,3033398.84
CUST002101,Samsung Shipping,E-commerce,Germany,4940590.67
CUST002102,Walmart Imports,Retail,China,3696656.23
CUST002103,Maersk Logistics,Manufacturing,Nigeria,6118500.63
CUST002104,DHL Global,E-commerce,USA,5423844.79
CUST002105,Samsung Shipping,Retail,Nigeria,9605232.58
CUST002106,Samsung Shipping,Manufacturing,UK,6662754.06
CUST002107,Maersk Logistics,Manufacturing,Nigeria,82767.39
CUST002108,Samsung Shipping,Oil & Gas,USA,3907950.76
CUST002109,Amazon Supply Chain,Oil & Gas,Germany,1841970.26
CUST002110,Amazon Supply Chain,Retail,China,4270879.88
CUST002111,Maersk Logistics,Retail,Germany,7467950.13
CUST002112,Maersk Logistics,Manufacturing,Nigeria,881576.11
CUST002113,Shell Trading,Manufacturing,China,2591049.4
CUST002114,DHL Global,E-commerce,Nigeria,3138921.79
CUST002115,Maersk Logistics,Manufacturing,Germany,8558780.47
CUST002116,DHL Global,Retail,UK,1288122.63
CUST002117,Samsung Shipping,Manufacturing,Nigeria,8179759.93
CUST002118,Walmart Imports,Manufacturing,Nigeria,1571544.32
CUST002119,Samsung Shipping,Manufacturing,UK,3866065.57
CUST002120,Toyota Logistics,Oil & Gas,Nigeria,1679757.86
CUST002121,Amazon Supply Chain,Retail,Nigeria,6004448.61
CUST002122,Maersk Logistics,Oil & Gas,UK,8507683.07
CUST002123,DHL Global,E-commerce,UAE,980450.03
CUST002124,Maersk Logistics,Manufacturing,China,4761196.41
CUST002125,Shell Trading,Retail,USA,5343890.77
CUST002126,Nestle Global,Manufacturing,UAE,7370606.59
CUST002127,Nestle Global,Retail,China,4007476.61
CUST002128,DHL Global,Oil & Gas,UAE,7866498.66
CUST002129,Nestle Global,E-commerce,UK,566609.62
CUST002130,DHL Global,E-commerce,UK,8674768.51
CUST002131,Shell Trading,E-commerce,USA,8900770.13
CUST002132,Amazon Supply Chain,Oil & Gas,Nigeria,4926258.66
CUST002133,Samsung Shipping,Retail,UAE,888674.44
CUST002134,Nestle Global,Manufacturing,Nigeria,6723020.52
CUST002135,Nestle Global,Retail,USA,6281908.18
CUST002136,Nestle Global,Manufacturing,USA,4654992.47
CUST002137,Maersk Logistics,Oil & Gas,USA,7763946.49
CUST002138,Walmart Imports,Retail,USA,8223194.46
CUST002139,DHL Global,E-commerce,Nigeria,8715190.3
CUST002140,Toyota Logistics,Retail,UAE,8221582.33
CUST002141,Nestle Global,Manufacturing,UAE,4588149.21
CUST002142,Shell Trading,Manufacturing,Nigeria,6785625.3
CUST002143,Shell Trading,Oil & Gas,UAE,5339159.43
CUST002144,Shell Trading,Oil & Gas,Germany,6021271.18
CUST002145,Toyota Logistics,E-commerce,Germany,8592354.05
CUST002146,Nestle Global,E-commerce,UAE,630967.21
CUST002147,Toyota Logistics,Manufacturing,UAE,7270797.12
CUST002148,Maersk Logistics,Retail,Germany,5649540.93
CUST002149,Samsung Shipping,Manufacturing,Germany,5902555.3
CUST002150,Walmart Imports,Manufacturing,UK,9469720.16
CUST002151,Toyota Logistics,Manufacturing,UAE,1242478.21
CUST002152,Nestle Global,Retail,USA,8102595.45
CUST002153,Amazon Supply Chain,E-commerce,China,9214580.52
CUST002154,Samsung Shipping,Oil & Gas,Germany,9694217.83
CUST002155,DHL Global,Manufacturing,Nigeria,4099449.61
CUST002156,Amazon Supply Chain,E-commerce,China,1940746.91
CUST002157,Nestle Global,Oil & Gas,Germany,170332.07
CUST002158,Samsung Shipping,Manufacturing,Germany,4345042.63
CUST002159,Toyota Logistics,Oil & Gas,Nigeria,9762078.35
CUST002160,Maersk Logistics,E-commerce,UK,5732761.76
CUST002161,Amazon Supply Chain,Manufacturing,Germany,1525213.94
CUST002162,Maersk Logistics,Oil & Gas,China,5920694.03
CUST002163,Nestle Global,Oil & Gas,USA,2290963.07
CUST002164,Maersk Logistics,Manufacturing,UAE,9669183.37
CUST002165,Nestle Global,Manufacturing,USA,6854576.32
CUST002166,Toyota Logistics,Manufacturing,China,3197436.07
CUST002167,Shell Trading,E-commerce,Germany,5425085.96
CUST002168,Samsung Shipping,Oil & Gas,UK,481760.34
CUST002169,Toyota Logistics,Oil & Gas,Nigeria,1651718.56
CUST002170,Samsung Shipping,Retail,UK,6709773.03
CUST002171,Amazon Supply Chain,E-commerce,China,6998837.82
CUST002172,DHL Global,E-commerce,Nigeria,7378106.56
CUST002173,Maersk Logistics,Manufacturing,China,532629.42
CUST002174,Toyota Logistics,Retail,Germany,4626468.84
CUST002175,DHL Global,E-commerce,UK,9047298.18
CUST002176,DHL Global,Retail,UK,181903.82
CUST002177,Toyota Logistics,Retail,Germany,2030438.27
CUST002178,Nestle Global,Oil & Gas,UAE,4681904.33
CUST002179,Walmart Imports,Retail,Nigeria,5258916.25
CUST002180,Shell Trading,E-commerce,Germany,8557980.11
CUST002181,Nestle Global,Retail,Germany,1153583.17
CUST002182,Maersk Logistics,Manufacturing,Nigeria,7139115.35
CUST002183,Samsung Shipping,Retail,China,6489088.95
CUST002184,Samsung Shipping,Retail,UK,1282381.19
CUST002185,Samsung Shipping,Oil & Gas,USA,1311466.77
CUST002186,Walmart Imports,Oil & Gas,USA,8843757.25
CUST002187,Amazon Supply Chain,Manufacturing,UAE,8234959.85
CUST002188,Walmart Imports,Manufacturing,Nigeria,7606810.91
CUST002189,Shell Trading,Retail,Nigeria,7359509.91
CUST002190,Samsung Shipping,Manufacturing,UAE,7129340.95
CUST002191,Amazon Supply Chain,Oil & Gas,Nigeria,450019.51
CUST002192,Samsung Shipping,E-commerce,UAE,8061486.15
CUST002193,Shell Trading,Retail,Germany,1595039.63
CUST002194,Amazon Supply Chain,Manufacturing,UAE,4533842.43
CUST002195,Samsung Shipping,Oil & Gas,UK,2243034.18
CUST002196,Shell Trading,Manufacturing,Nigeria,3972302.91
CUST002197,Shell Trading,Manufacturing,UAE,4971215.14
CUST002198,Shell Trading,Manufacturing,Nigeria,886309.6
CUST002199,Maersk Logistics,Retail,UK,8939078.34
CUST002200,DHL Global,Retail,UAE,3656939.71
CUST002201,DHL Global,E-commerce,UK,5005580.98
CUST002202,Samsung Shipping,Oil & Gas,UK,2741145.83
CUST002203,Amazon Supply Chain,E-commerce,China,1584987.8
CUST002204,DHL Global,Oil & Gas,USA,7508510.69
CUST002205,Toyota Logistics,E-commerce,Germany,9301958.47
CUST002206,Walmart Imports,E-commerce,UAE,50541.01
CUST002207,Walmart Imports,Manufacturing,China,5908605.86
CUST002208,DHL Global,E-commerce,Nigeria,7580489.15
CUST002209,Samsung Shipping,Retail,UK,5959430.95
CUST002210,Shell Trading,E-commerce,Germany,8217572.07
CUST002211,DHL Global,Retail,Germany,9288915.5
CUST002212,Shell Trading,E-commerce,Nigeria,8504987.15
CUST002213,Toyota Logistics,Oil & Gas,Germany,390451.96
CUST002214,DHL Global,Manufacturing,Germany,5592586.85
CUST002215,Nestle Global,E-commerce,Germany,8485912.51
CUST002216,Samsung Shipping,Manufacturing,Nigeria,7123659.26
CUST002217,Toyota Logistics,E-commerce,USA,9324345.51
CUST002218,Shell Trading,Oil & Gas,UK,3676823.01
CUST002219,Nestle Global,Oil & Gas,Nigeria,3636264.14
CUST002220,Maersk Logistics,Manufacturing,UK,1488515.21
CUST002221,Maersk Logistics,Manufacturing,Nigeria,5549493.82
CUST002222,Amazon Supply Chain,Retail,Germany,2365608.41
CUST002223,Shell Trading,E-commerce,USA,9772273.0
CUST002224,Toyota Logistics,E-commerce,Nigeria,4044467.09
CUST002225,Walmart Imports,E-commerce,UK,9481838.59
CUST002226,Toyota Logistics,Retail,UAE,8835426.78
CUST002227,Toyota Logistics,Oil & Gas,Germany,9896781.81
CUST002228,Maersk Logistics,E-commerce,USA,4372374.22
CUST002229,DHL Global,Oil & Gas,Nigeria,2291444.81
CUST002230,Shell Trading,Retail,Nigeria,6967919.62
CUST002231,Shell Trading,E-commerce,Nigeria,1757895.91
CUST002232,Amazon Supply Chain,Retail,Nigeria,3817317.28
CUST002233,Walmart Imports,Retail,UK,5968328.12
CUST002234,Samsung Shipping,Oil & Gas,Germany,9060038.65
CUST002235,Toyota Logistics,E-commerce,USA,8126029.49
CUST002236,Shell Trading,Manufacturing,UK,6439585.1
CUST002237,Shell Trading,Oil & Gas,UK,3193224.78
CUST002238,DHL Global,Manufacturing,USA,1394922.49
CUST002239,Shell Trading,E-commerce,UAE,6371599.29
CUST002240,Nestle Global,Oil & Gas,USA,1533840.85
CUST002241,Maersk Logistics,Oil & Gas,Nigeria,5618534.06
CUST002242,Amazon Supply Chain,E-commerce,UK,3295490.45
CUST002243,Walmart Imports,Manufacturing,USA,9717968.05
CUST002244,Walmart Imports,Oil & Gas,Germany,8266298.16
CUST002245,Toyota Logistics,Retail,China,2935844.72
CUST002246,Walmart Imports,Oil & Gas,China,7262886.37
CUST002247,DHL Global,Oil & Gas,China,6176553.19
CUST002248,Amazon Supply Chain,Manufacturing,Germany,382294.61
CUST002249,Nestle Global,Retail,China,2644554.34
CUST002250,DHL Global,Retail,UK,1615872.72
CUST002251,Nestle Global,Manufacturing,UK,4941390.7
CUST002252,Samsung Shipping,Oil & Gas,UK,9212315.12
CUST002253,Walmart Imports,Oil & Gas,UK,6008260.14
CUST002254,DHL Global,Oil & Gas,USA,5689966.09
CUST002255,Nestle Global,Retail,UAE,2512768.08
CUST002256,Walmart Imports,Manufacturing,UK,8541370.63
CUST002257,Samsung Shipping,Oil & Gas,UAE,2723962.15
CUST002258,Toyota Logistics,E-commerce,Germany,276495.81
CUST002259,Walmart Imports,E-commerce,UK,2052735.57
CUST002260,Nestle Global,Manufacturing,Nigeria,9776715.26
CUST002261,Walmart Imports,E-commerce,USA,463380.84
CUST002262,Amazon Supply Chain,Retail,USA,1598579.83
CUST002263,Toyota Logistics,Retail,UK,2818080.63
CUST002264,Walmart Imports,Manufacturing,UK,9170408.79
CUST002265,Toyota Logistics,Oil & Gas,UK,6591368.84
CUST002266,Toyota Logistics,E-commerce,USA,5238414.36
CUST002267,Amazon Supply Chain,Retail,USA,5211522.58
CUST002268,DHL Global,Manufacturing,UAE,7357145.7
CUST002269,Toyota Logistics,Retail,UAE,2654433.68
CUST002270,Walmart Imports,Manufacturing,Germany,3314615.59
CUST002271,Amazon Supply Chain,Retail,UK,4696759.53
CUST002272,Walmart Imports,E-commerce,China,1546571.04
CUST002273,Samsung Shipping,Manufacturing,Germany,7759197.43
CUST002274,Nestle Global,Manufacturing,Germany,8938329.82
CUST002275,Toyota Logistics,Retail,UK,8629369.02
CUST002276,Nestle Global,Manufacturing,UAE,5693127.27
CUST002277,Maersk Logistics,Manufacturing,UAE,9019462.93
CUST002278,Walmart Imports,E-commerce,Germany,7042981.27
CUST002279,Amazon Supply Chain,Retail,Nigeria,3548106.43
CUST002280,Nestle Global,Manufacturing,UK,1201992.03
CUST002281,Walmart Imports,Oil & Gas,UAE,8994715.05
CUST002282,Nestle Global,Oil & Gas,Nigeria,6946582.85
CUST002283,Nestle Global,Retail,Nigeria,5029431.68
CUST002284,Amazon Supply Chain,E-commerce,Nigeria,1448404.92
CUST002285,Walmart Imports,Retail,Nigeria,3637804.45
CUST002286,Toyota Logistics,Oil & Gas,Germany,3887225.95
CUST002287,Samsung Shipping,Retail,USA,7292567.8
CUST002288,Nestle Global,Oil & Gas,Nigeria,5433622.54
CUST002289,Toyota Logistics,E-commerce,China,850188.76
CUST002290,Walmart Imports,Retail,USA,5475384.41
CUST002291,DHL Global,Manufacturing,China,6025265.7
CUST002292,Shell Trading,Retail,China,2857352.52
CUST002293,Amazon Supply Chain,E-commerce,UAE,800759.64
CUST002294,Amazon Supply Chain,Oil & Gas,UK,5739167.84
CUST002295,Maersk Logistics,Manufacturing,UK,8361381.04
CUST002296,Shell Trading,E-commerce,USA,9276560.72
CUST002297,Walmart Imports,Oil & Gas,Germany,8168125.74
CUST002298,Amazon Supply Chain,Oil & Gas,USA,9447189.39
CUST002299,Maersk Logistics,Manufacturing,USA,7106918.75
CUST002300,Nestle Global,Retail,Germany,5193350.95
CUST002301,Shell Trading,E-commerce,China,8270494.48
CUST002302,Toyota Logistics,Retail,USA,265512.85
CUST002303,Walmart Imports,Retail,Germany,3547107.99
CUST002304,Toyota Logistics,E-commerce,China,9015726.46
CUST002305,DHL Global,Oil & Gas,Nigeria,2556613.12
CUST002306,Shell Trading,Retail,China,2200659.77
CUST002307,DHL Global,Manufacturing,USA,4004003.37
CUST002308,Shell Trading,E-commerce,UK,7668572.36
CUST002309,Amazon Supply Chain,Retail,UAE,9493930.31
CUST002310,Maersk Logistics,Oil & Gas,Germany,7410904.24
CUST002311,DHL Global,E-commerce,Germany,1579888.65
CUST002312,Maersk Logistics,Manufacturing,Nigeria,7335400.01
CUST002313,Maersk Logistics,E-commerce,Nigeria,1378705.76
CUST002314,Shell Trading,Oil & Gas,UAE,2145810.54
CUST002315,DHL Global,Retail,UAE,4807438.09
CUST002316,Samsung Shipping,Retail,UK,462353.29
CUST002317,Maersk Logistics,Oil & Gas,UK,6048208.14
CUST002318,Toyota Logistics,Manufacturing,UAE,8263260.42
